game_id,date,season,game_type,home_team,away_team,home_score,away_score,home_win,home_rest_days,away_rest_days,home_b2b,away_b2b
401520193,2023-09-08,2023,regular,Indiana,Indiana State,41,7,1,6.0,7.0,0,0
401520195,2023-09-08,2023,regular,Kansas,Illinois,34,23,1,6.0,6.0,0,0
401520183,2023-09-09,2023,regular,Alabama,Texas,24,34,0,7.0,7.0,0,0
401520184,2023-09-09,2023,regular,Arkansas,Kent State,28,6,1,7.0,9.0,0,0
401520185,2023-09-09,2023,regular,Army,Delaware State,57,0,1,7.0,7.0,0,0
401520187,2023-09-09,2023,regular,Coastal Carolina,Jacksonville State,30,16,1,6.0,7.0,0,0
401520188,2023-09-09,2023,regular,Colorado,Nebraska,36,14,1,7.0,8.0,0,0
401520189,2023-09-09,2023,regular,FIU,North Texas,46,39,1,7.0,7.0,0,0
401520190,2023-09-09,2023,regular,Florida,McNeese,49,7,1,8.0,7.0,0,0
401520191,2023-09-09,2023,regular,Georgia,Ball State,45,3,1,7.0,7.0,0,0
401520192,2023-09-09,2023,regular,Georgia State,UConn,35,14,1,9.0,9.0,0,0
401520194,2023-09-09,2023,regular,Iowa State,Iowa,13,20,0,7.0,7.0,0,0
401520196,2023-09-09,2023,regular,Kentucky,Eastern Kentucky,28,17,1,7.0,7.0,0,0
401520197,2023-09-09,2023,regular,Louisiana Tech,Northwestern State,51,21,1,7.0,7.0,0,0
401520198,2023-09-09,2023,regular,Liberty,New Mexico State,33,17,1,7.0,6.0,0,0
401520199,2023-09-09,2023,regular,LSU,Grambling,72,10,1,6.0,7.0,0,0
401520200,2023-09-09,2023,regular,Maryland,Charlotte,38,20,1,7.0,7.0,0,0
401520201,2023-09-09,2023,regular,Miami,Texas A&M,48,33,1,8.0,7.0,0,0
401520202,2023-09-09,2023,regular,Michigan,UNLV,35,7,1,7.0,7.0,0,0
401520203,2023-09-09,2023,regular,Michigan State,Richmond,45,14,1,8.0,7.0,0,0
401520204,2023-09-09,2023,regular,Minnesota,Eastern Michigan,25,6,1,8.0,8.0,0,0
401520205,2023-09-09,2023,regular,Mississippi State,Arizona,31,24,1,7.0,6.0,0,0
401520206,2023-09-09,2023,regular,Missouri,Middle Tennessee,23,19,1,8.0,7.0,0,0
401520207,2023-09-09,2023,regular,Northwestern,UTEP,38,7,1,6.0,6.0,0,0
401520208,2023-09-09,2023,regular,Ohio State,Youngstown State,35,7,1,7.0,7.0,0,0
401520209,2023-09-09,2023,regular,Penn State,Delaware,63,7,1,7.0,7.0,0,0
401520210,2023-09-09,2023,regular,Rutgers,Temple,36,7,1,6.0,7.0,0,0
401520212,2023-09-09,2023,regular,South Carolina,Furman,47,21,1,7.0,7.0,0,0
401520213,2023-09-09,2023,regular,Tennessee,Austin Peay,30,13,1,7.0,7.0,0,0
401520214,2023-09-09,2023,regular,Tulane,Ole Miss,20,37,0,6.0,7.0,0,0
401520215,2023-09-09,2023,regular,Virginia Tech,Purdue,17,24,0,6.0,7.0,0,0
401520216,2023-09-09,2023,regular,Wake Forest,Vanderbilt,36,20,1,9.0,7.0,0,0
401520217,2023-09-09,2023,regular,Washington State,Wisconsin,31,22,1,7.0,7.0,0,0
401520218,2023-09-09,2023,regular,Western Kentucky,Houston Christian,52,22,1,7.0,7.0,0,0
401523999,2023-09-09,2023,regular,Baylor,Utah,13,20,0,7.0,8.0,0,0
401524001,2023-09-09,2023,regular,San Diego State,UCLA,10,35,0,6.0,6.0,0,0
401524002,2023-09-09,2023,regular,Texas Tech,Oregon,30,38,0,7.0,7.0,0,0
401524004,2023-09-09,2023,regular,Washington,Tulsa,43,10,1,7.0,8.0,0,0
401525436,2023-09-09,2023,regular,NC State,Notre Dame,24,45,0,9.0,7.0,0,0
401525490,2023-09-09,2023,regular,Boston College,Holy Cross,31,28,1,7.0,7.0,0,0
401525491,2023-09-09,2023,regular,Clemson,Charleston Southern,66,17,1,4.0,7.0,0,0
401525492,2023-09-09,2023,regular,Duke,Lafayette,42,7,1,4.0,7.0,0,0
401525494,2023-09-09,2023,regular,Georgia Tech,South Carolina State,48,13,1,8.0,7.0,0,0
401525495,2023-09-09,2023,regular,North Carolina,App State,40,34,1,7.0,7.0,0,0
401525496,2023-09-09,2023,regular,Pitt,Cincinnati,21,27,0,7.0,7.0,0,0
401525497,2023-09-09,2023,regular,Syracuse,Western Michigan,48,7,1,7.0,9.0,0,0
401525498,2023-09-09,2023,regular,Virginia,James Madison,35,36,0,7.0,7.0,0,0
401525827,2023-09-09,2023,regular,Boise State,UCF,16,18,0,7.0,9.0,0,0
401525828,2023-09-09,2023,regular,BYU,Southern Utah,41,16,1,6.0,8.0,0,0
401525829,2023-09-09,2023,regular,Kansas State,Troy,42,13,1,7.0,7.0,0,0
401525830,2023-09-09,2023,regular,Oklahoma,SMU,28,11,1,7.0,7.0,0,0
401525831,2023-09-09,2023,regular,Rice,Houston,43,41,1,7.0,7.0,0,0
401525833,2023-09-09,2023,regular,West Virginia,Duquesne,56,17,1,7.0,7.0,0,0
401526833,2023-09-09,2023,regular,UMass,Miami (OH),28,41,0,7.0,8.0,0,0
401531378,2023-09-09,2023,regular,Georgia Southern,UAB,49,35,1,7.0,8.0,0,0
401531395,2023-09-09,2023,regular,UTSA,Texas State,20,13,1,7.0,7.0,0,0
401531411,2023-09-09,2023,regular,East Carolina,Marshall,13,31,0,7.0,7.0,0,0
401531419,2023-09-09,2023,regular,FAU,Ohio,10,17,0,7.0,7.0,0,0
401531422,2023-09-09,2023,regular,South Florida,Florida A&M,38,24,1,7.0,7.0,0,0
401531427,2023-09-09,2023,regular,Arkansas State,Memphis,3,37,0,7.0,7.0,0,0
401531432,2023-09-09,2023,regular,Navy,Wagner,24,0,1,14.0,7.0,0,0
401531842,2023-09-09,2023,regular,Old Dominion,Louisiana,38,31,1,6.0,7.0,0,0
401531844,2023-09-09,2023,regular,South Alabama,SE Louisiana,35,17,1,6.0,7.0,0,0
401532396,2023-09-09,2023,regular,Central Michigan,New Hampshire,45,42,1,8.0,7.0,0,0
401532397,2023-09-09,2023,regular,Northern Illinois,Southern Illinois,11,14,0,7.0,7.0,0,0
401532398,2023-09-09,2023,regular,Toledo,Texas Southern,71,3,1,7.0,7.0,0,0
401532399,2023-09-09,2023,regular,Akron,Morgan State,24,21,1,7.0,7.0,0,0
401532400,2023-09-09,2023,regular,Bowling Green,Eastern Illinois,38,15,1,7.0,7.0,0,0
401532401,2023-09-09,2023,regular,Buffalo,Fordham,37,40,0,7.0,7.0,0,0
401532576,2023-09-09,2023,regular,Nevada,Idaho,6,33,0,7.0,7.0,0,0
401532578,2023-09-09,2023,regular,San Jose State,Cal Poly,59,3,1,6.0,7.0,0,0
401532580,2023-09-09,2023,regular,Wyoming,Portland State,31,17,1,7.0,7.0,0,0
401520186,2023-09-10,2023,regular,California,Auburn,10,14,0,8.0,8.0,0,0
401520211,2023-09-10,2023,regular,Sam Houston,Air Force,3,13,0,7.0,8.0,0,0
401523998,2023-09-10,2023,regular,Arizona State,Oklahoma State,15,27,0,9.0,8.0,0,0
401524000,2023-09-10,2023,regular,Oregon State,UC Davis,55,7,1,7.0,7.0,0,0
401524003,2023-09-10,2023,regular,USC,Stanford,56,10,1,8.0,8.0,0,0
401525493,2023-09-10,2023,regular,Florida State,Southern Miss,66,13,1,7.0,8.0,0,0
401525832,2023-09-10,2023,regular,TCU,Nicholls,41,6,1,8.0,7.0,0,0
401531843,2023-09-10,2023,regular,UL Monroe,Lamar,24,14,1,8.0,7.0,0,0
401532574,2023-09-10,2023,regular,Fresno State,Eastern Washington,34,31,1,8.0,7.0,0,0
401532575,2023-09-10,2023,regular,Hawaii,UAlbany,31,20,1,8.0,8.0,0,0
401532577,2023-09-10,2023,regular,New Mexico,Tennessee Tech,56,10,1,8.0,7.0,0,0
401532579,2023-09-10,2023,regular,Utah State,Idaho State,78,28,1,8.0,7.0,0,0
401525499,2023-09-14,2023,regular,Miami,Bethune-Cookman,48,7,1,5.0,12.0,0,0
401531428,2023-09-14,2023,regular,Memphis,Navy,28,24,1,5.0,5.0,0,0
401520231,2023-09-15,2023,regular,Maryland,Virginia,42,14,1,6.0,6.0,0,0
401531396,2023-09-15,2023,regular,UTSA,Army,29,37,0,6.0,6.0,0,0
401520220,2023-09-16,2023,regular,Arkansas,BYU,31,38,0,7.0,7.0,0,0
401520221,2023-09-16,2023,regular,Auburn,Samford,45,13,1,6.0,7.0,0,0
401520222,2023-09-16,2023,regular,Buffalo,Liberty,27,55,0,7.0,7.0,0,0
401520223,2023-09-16,2023,regular,Duke,Northwestern,38,14,1,7.0,7.0,0,0
401520224,2023-09-16,2023,regular,Florida,Tennessee,29,16,1,7.0,7.0,0,0
401520225,2023-09-16,2023,regular,Georgia,South Carolina,24,14,1,7.0,7.0,0,0
401520226,2023-09-16,2023,regular,Illinois,Penn State,13,30,0,8.0,7.0,0,0
401520227,2023-09-16,2023,regular,Iowa,Western Michigan,41,10,1,7.0,7.0,0,0
401520228,2023-09-16,2023,regular,Kentucky,Akron,35,3,1,7.0,7.0,0,0
401520229,2023-09-16,2023,regular,Louisiana Tech,North Texas,37,40,0,7.0,7.0,0,0
401520230,2023-09-16,2023,regular,Indiana,Louisville,14,21,0,8.0,9.0,0,0
401520232,2023-09-16,2023,regular,Michigan,Bowling Green,31,6,1,7.0,7.0,0,0
401520233,2023-09-16,2023,regular,Michigan State,Washington,7,41,0,7.0,7.0,0,0
401520234,2023-09-16,2023,regular,Middle Tennessee,Murray State,35,14,1,7.0,9.0,0,0
401520235,2023-09-16,2023,regular,Mississippi State,LSU,14,41,0,7.0,7.0,0,0
401520236,2023-09-16,2023,regular,Missouri,Kansas State,30,27,1,7.0,7.0,0,0
401520237,2023-09-16,2023,regular,Nebraska,Northern Illinois,35,11,1,7.0,7.0,0,0
401520239,2023-09-16,2023,regular,North Carolina,Minnesota,31,13,1,7.0,7.0,0,0
401520240,2023-09-16,2023,regular,Ohio State,Western Kentucky,63,10,1,7.0,7.0,0,0
401520241,2023-09-16,2023,regular,Ole Miss,Georgia Tech,48,23,1,7.0,7.0,0,0
401520242,2023-09-16,2023,regular,Purdue,Syracuse,20,35,0,7.0,7.0,0,0
401520243,2023-09-16,2023,regular,Rutgers,Virginia Tech,35,16,1,7.0,7.0,0,0
401520244,2023-09-16,2023,regular,South Florida,Alabama,3,17,0,7.0,7.0,0,0
401520245,2023-09-16,2023,regular,Texas A&M,UL Monroe,47,3,1,7.0,6.0,0,0
401520246,2023-09-16,2023,regular,UConn,FIU,17,24,0,7.0,7.0,0,0
401520247,2023-09-16,2023,regular,UNLV,Vanderbilt,40,37,1,7.0,7.0,0,0
401520249,2023-09-16,2023,regular,Wisconsin,Georgia Southern,35,14,1,7.0,7.0,0,0
401524006,2023-09-16,2023,regular,California,Idaho,31,17,1,6.0,7.0,0,0
401524009,2023-09-16,2023,regular,Oregon State,San Diego State,26,9,1,6.0,7.0,0,0
401524011,2023-09-16,2023,regular,UCLA,North Carolina Central,59,7,1,7.0,7.0,0,0
401524012,2023-09-16,2023,regular,Utah,Weber State,31,7,1,7.0,7.0,0,0
401524013,2023-09-16,2023,regular,Washington State,Northern Colorado,64,21,1,7.0,7.0,0,0
401525437,2023-09-16,2023,regular,Notre Dame,Central Michigan,41,17,1,7.0,7.0,0,0
401525500,2023-09-16,2023,regular,Boston College,Florida State,29,31,0,7.0,6.0,0,0
401525502,2023-09-16,2023,regular,NC State,VMI,45,7,1,7.0,7.0,0,0
401525503,2023-09-16,2023,regular,West Virginia,Pitt,17,6,1,7.0,7.0,0,0
401525504,2023-09-16,2023,regular,Old Dominion,Wake Forest,24,27,0,7.0,7.0,0,0
401525834,2023-09-16,2023,regular,Baylor,Long Island University,30,7,1,7.0,14.0,0,0
401525835,2023-09-16,2023,regular,Cincinnati,Miami (OH),24,31,0,7.0,7.0,0,0
401525838,2023-09-16,2023,regular,Ohio,Iowa State,10,7,1,7.0,7.0,0,0
401525839,2023-09-16,2023,regular,Oklahoma State,South Alabama,7,33,0,6.0,7.0,0,0
401525841,2023-09-16,2023,regular,Texas Tech,Tarleton State,41,3,1,7.0,7.0,0,0
401525842,2023-09-16,2023,regular,Tulsa,Oklahoma,17,66,0,7.0,7.0,0,0
401525843,2023-09-16,2023,regular,UCF,Villanova,48,14,1,7.0,7.0,0,0
401526834,2023-09-16,2023,regular,Eastern Michigan,UMass,19,17,1,7.0,7.0,0,0
401531348,2023-09-16,2023,regular,Southern Miss,Tulane,3,21,0,6.0,7.0,0,0
401531379,2023-09-16,2023,regular,UAB,Louisiana,21,41,0,7.0,7.0,0,0
401531388,2023-09-16,2023,regular,Temple,Norfolk State,41,9,1,7.0,7.0,0,0
401531403,2023-09-16,2023,regular,Charlotte,Georgia State,25,41,0,7.0,7.0,0,0
401531412,2023-09-16,2023,regular,App State,East Carolina,43,28,1,7.0,7.0,0,0
401531438,2023-09-16,2023,regular,SMU,Prairie View A&M,69,0,1,7.0,7.0,0,0
401531441,2023-09-16,2023,regular,Rice,Texas Southern,59,7,1,7.0,7.0,0,0
401531845,2023-09-16,2023,regular,Coastal Carolina,Duquesne,66,7,1,7.0,7.0,0,0
401531846,2023-09-16,2023,regular,Arkansas State,Stony Brook,31,7,1,7.0,7.0,0,0
401531848,2023-09-16,2023,regular,Troy,James Madison,14,16,0,7.0,7.0,0,0
401532402,2023-09-16,2023,regular,Ball State,Indiana State,45,7,1,7.0,8.0,0,0
401532403,2023-09-16,2023,regular,Toledo,San Jose State,21,17,1,7.0,7.0,0,0
401532404,2023-09-16,2023,regular,Kent State,Central Connecticut,38,10,1,7.0,7.0,0,0
401532581,2023-09-16,2023,regular,Air Force,Utah State,39,21,1,6.0,6.0,0,0
401532582,2023-09-16,2023,regular,Boise State,North Dakota,42,18,1,7.0,7.0,0,0
401520219,2023-09-17,2023,regular,Arizona,UTEP,31,10,1,8.0,8.0,0,0
401520238,2023-09-17,2023,regular,New Mexico,New Mexico State,17,27,0,7.0,8.0,0,0
401524005,2023-09-17,2023,regular,Arizona State,Fresno State,0,29,0,7.0,7.0,0,0
401524007,2023-09-17,2023,regular,Colorado,Colorado State,43,35,1,8.0,15.0,0,0
401524008,2023-09-17,2023,regular,Oregon,Hawaii,55,10,1,8.0,7.0,0,0
401524010,2023-09-17,2023,regular,Stanford,Sacramento State,23,30,0,7.0,7.0,0,0
401525501,2023-09-17,2023,regular,Clemson,FAU,48,14,1,8.0,8.0,0,0
401525836,2023-09-17,2023,regular,Houston,TCU,13,36,0,8.0,7.0,0,0
401525837,2023-09-17,2023,regular,Nevada,Kansas,24,31,0,8.0,9.0,0,0
401525840,2023-09-17,2023,regular,Texas,Wyoming,31,10,1,8.0,8.0,0,0
401531847,2023-09-17,2023,regular,Texas State,Jackson State,77,34,1,8.0,7.0,0,0
401531849,2023-09-21,2023,regular,Coastal Carolina,Georgia State,17,30,0,5.0,5.0,0,0
401520266,2023-09-22,2023,regular,Purdue,Wisconsin,17,38,0,6.0,6.0,0,0
401525505,2023-09-22,2023,regular,Virginia,NC State,21,24,0,7.0,6.0,0,0
401520250,2023-09-23,2023,regular,Alabama,Ole Miss,24,10,1,7.0,7.0,0,0
401520251,2023-09-23,2023,regular,Florida,Charlotte,22,7,1,7.0,7.0,0,0
401520252,2023-09-23,2023,regular,Georgia,UAB,49,21,1,7.0,7.0,0,0
401520254,2023-09-23,2023,regular,Houston,Sam Houston,38,7,1,6.0,13.0,0,0
401520255,2023-09-23,2023,regular,Illinois,FAU,23,17,1,7.0,6.0,0,0
401520256,2023-09-23,2023,regular,Indiana,Akron,29,27,1,7.0,7.0,0,0
401520257,2023-09-23,2023,regular,Jacksonville State,Eastern Michigan,21,0,1,14.0,7.0,0,0
401520258,2023-09-23,2023,regular,LSU,Arkansas,34,31,1,7.0,7.0,0,0
401520259,2023-09-23,2023,regular,Missouri,Memphis,34,27,1,7.0,9.0,0,0
401520260,2023-09-23,2023,regular,Michigan,Rutgers,31,7,1,7.0,7.0,0,0
401520261,2023-09-23,2023,regular,Michigan State,Maryland,9,31,0,7.0,8.0,0,0
401520262,2023-09-23,2023,regular,Middle Tennessee,Colorado State,23,31,0,7.0,6.0,0,0
401520263,2023-09-23,2023,regular,Nebraska,Louisiana Tech,28,14,1,7.0,7.0,0,0
401520264,2023-09-23,2023,regular,Northwestern,Minnesota,37,34,1,7.0,7.0,0,0
401520265,2023-09-23,2023,regular,Penn State,Iowa,31,0,1,7.0,7.0,0,0
401520267,2023-09-23,2023,regular,South Carolina,Mississippi State,37,30,1,7.0,7.0,0,0
401520268,2023-09-23,2023,regular,Syracuse,Army,29,16,1,7.0,8.0,0,0
401520269,2023-09-23,2023,regular,Tennessee,UTSA,45,14,1,7.0,8.0,0,0
401520270,2023-09-23,2023,regular,Texas A&M,Auburn,27,10,1,7.0,7.0,0,0
401520271,2023-09-23,2023,regular,Troy,Western Kentucky,27,24,1,7.0,7.0,0,0
401520272,2023-09-23,2023,regular,UConn,Duke,7,41,0,7.0,7.0,0,0
401520274,2023-09-23,2023,regular,Vanderbilt,Kentucky,28,45,0,7.0,7.0,0,0
401520275,2023-09-23,2023,regular,FIU,Liberty,6,38,0,7.0,7.0,0,0
401521330,2023-09-23,2023,regular,Notre Dame,Ohio State,14,17,0,7.0,7.0,0,0
401524015,2023-09-23,2023,regular,Oregon,Colorado,42,6,1,6.0,6.0,0,0
401524016,2023-09-23,2023,regular,Stanford,Arizona,20,21,0,6.0,6.0,0,0
401524017,2023-09-23,2023,regular,Utah,UCLA,14,7,1,7.0,7.0,0,0
401524019,2023-09-23,2023,regular,Washington State,Oregon State,38,35,1,7.0,7.0,0,0
401525506,2023-09-23,2023,regular,Louisville,Boston College,56,28,1,7.0,7.0,0,0
401525507,2023-09-23,2023,regular,Clemson,Florida State,24,31,0,6.0,7.0,0,0
401525508,2023-09-23,2023,regular,Wake Forest,Georgia Tech,16,30,0,7.0,7.0,0,0
401525509,2023-09-23,2023,regular,Temple,Miami,7,41,0,7.0,9.0,0,0
401525511,2023-09-23,2023,regular,Marshall,Virginia Tech,24,17,1,14.0,7.0,0,0
401525844,2023-09-23,2023,regular,Baylor,Texas,6,38,0,7.0,6.0,0,0
401525845,2023-09-23,2023,regular,Cincinnati,Oklahoma,6,20,0,7.0,7.0,0,0
401525846,2023-09-23,2023,regular,Iowa State,Oklahoma State,34,27,1,7.0,7.0,0,0
401525847,2023-09-23,2023,regular,Kansas,BYU,38,27,1,6.0,7.0,0,0
401525849,2023-09-23,2023,regular,TCU,SMU,34,17,1,6.0,7.0,0,0
401525850,2023-09-23,2023,regular,West Virginia,Texas Tech,20,13,1,7.0,7.0,0,0
401526835,2023-09-23,2023,regular,UMass,New Mexico,31,34,0,7.0,6.0,0,0
401531338,2023-09-23,2023,regular,Northern Illinois,Tulsa,14,22,0,7.0,7.0,0,0
401531349,2023-09-23,2023,regular,Tulane,Nicholls,36,7,1,7.0,13.0,0,0
401531413,2023-09-23,2023,regular,East Carolina,Gardner-Webb,44,0,1,7.0,21.0,0,0
401531423,2023-09-23,2023,regular,South Florida,Rice,42,29,1,7.0,7.0,0,0
401531870,2023-09-23,2023,regular,Wyoming,App State,22,19,1,6.0,7.0,0,0
401531871,2023-09-23,2023,regular,Ball State,Georgia Southern,3,40,0,7.0,7.0,0,0
401531873,2023-09-23,2023,regular,Old Dominion,East Texas A&M,10,9,1,7.0,7.0,0,0
401531874,2023-09-23,2023,regular,Arkansas State,Southern Miss,44,37,1,7.0,7.0,0,0
401531875,2023-09-23,2023,regular,Louisiana,Buffalo,45,38,1,7.0,7.0,0,0
401531876,2023-09-23,2023,regular,South Alabama,Central Michigan,30,34,0,7.0,7.0,0,0
401531877,2023-09-23,2023,regular,Texas State,Nevada,35,24,1,6.0,6.0,0,0
401532405,2023-09-23,2023,regular,Bowling Green,Ohio,7,38,0,7.0,7.0,0,0
401532406,2023-09-23,2023,regular,Toledo,Western Michigan,49,31,1,7.0,7.0,0,0
401532408,2023-09-23,2023,regular,Miami (OH),Delaware State,62,20,1,7.0,14.0,0,0
401532583,2023-09-23,2023,regular,San Diego State,Boise State,31,34,0,7.0,7.0,0,0
401532584,2023-09-23,2023,regular,San Jose State,Air Force,20,45,0,7.0,7.0,0,0
401520253,2023-09-24,2023,regular,Hawaii,New Mexico State,20,17,1,7.0,7.0,0,0
401520273,2023-09-24,2023,regular,UTEP,UNLV,28,45,0,7.0,8.0,0,0
401524014,2023-09-24,2023,regular,Arizona State,USC,28,42,0,7.0,14.0,0,0
401524018,2023-09-24,2023,regular,Washington,California,59,32,1,8.0,8.0,0,0
401525510,2023-09-24,2023,regular,Pitt,North Carolina,24,41,0,8.0,8.0,0,0
401525848,2023-09-24,2023,regular,Kansas State,UCF,44,31,1,8.0,8.0,0,0
401531872,2023-09-24,2023,regular,Utah State,James Madison,38,45,0,8.0,8.0,0,0
401532407,2023-09-24,2023,regular,Fresno State,Kent State,53,10,1,7.0,8.0,0,0
401520277,2023-09-28,2023,regular,Western Kentucky,Middle Tennessee,31,10,1,5.0,5.0,0,0
401531339,2023-09-28,2023,regular,Tulsa,Temple,48,26,1,5.0,5.0,0,0
401520276,2023-09-29,2023,regular,Sam Houston,Jacksonville State,28,35,0,6.0,6.0,0,0
401525512,2023-09-29,2023,regular,NC State,Louisville,10,13,0,7.0,6.0,0,0
401520278,2023-09-30,2023,regular,UTEP,Louisiana Tech,10,24,0,6.0,7.0,0,0
401520279,2023-09-30,2023,regular,Arkansas,Texas A&M,22,34,0,7.0,7.0,0,0
401520280,2023-09-30,2023,regular,Auburn,Georgia,20,27,0,7.0,7.0,0,0
401520281,2023-09-30,2023,regular,Iowa,Michigan State,26,16,1,7.0,7.0,0,0
401520282,2023-09-30,2023,regular,Kentucky,Florida,33,14,1,7.0,7.0,0,0
401520283,2023-09-30,2023,regular,Maryland,Indiana,44,17,1,7.0,7.0,0,0
401520284,2023-09-30,2023,regular,Minnesota,Louisiana,35,24,1,7.0,7.0,0,0
401520286,2023-09-30,2023,regular,Nebraska,Michigan,7,45,0,7.0,7.0,0,0
401520287,2023-09-30,2023,regular,Northwestern,Penn State,13,41,0,7.0,7.0,0,0
401520288,2023-09-30,2023,regular,Ole Miss,LSU,55,49,1,7.0,7.0,0,0
401520289,2023-09-30,2023,regular,Purdue,Illinois,44,19,1,8.0,7.0,0,0
401520290,2023-09-30,2023,regular,Rutgers,Wagner,52,3,1,7.0,21.0,0,0
401520291,2023-09-30,2023,regular,Tennessee,South Carolina,41,20,1,7.0,7.0,0,0
401520292,2023-09-30,2023,regular,UConn,Utah State,33,34,0,7.0,6.0,0,0
401520293,2023-09-30,2023,regular,Vanderbilt,Missouri,21,38,0,7.0,7.0,0,0
401524020,2023-09-30,2023,regular,Oregon State,Utah,21,7,1,7.0,7.0,0,0
401524022,2023-09-30,2023,regular,California,Arizona State,24,21,1,6.0,6.0,0,0
401524023,2023-09-30,2023,regular,Colorado,USC,41,48,0,7.0,6.0,0,0
401524024,2023-09-30,2023,regular,Stanford,Oregon,6,42,0,7.0,7.0,0,0
401525438,2023-09-30,2023,regular,Duke,Notre Dame,14,21,0,7.0,7.0,0,0
401525513,2023-09-30,2023,regular,Boston College,Virginia,27,24,1,7.0,8.0,0,0
401525514,2023-09-30,2023,regular,Syracuse,Clemson,14,31,0,7.0,7.0,0,0
401525515,2023-09-30,2023,regular,Georgia Tech,Bowling Green,27,38,0,7.0,7.0,0,0
401525851,2023-09-30,2023,regular,BYU,Cincinnati,35,27,1,7.0,7.0,0,0
401525852,2023-09-30,2023,regular,Oklahoma,Iowa State,50,20,1,7.0,7.0,0,0
401525854,2023-09-30,2023,regular,Texas,Kansas,40,14,1,7.0,7.0,0,0
401525855,2023-09-30,2023,regular,Texas Tech,Houston,49,28,1,7.0,7.0,0,0
401525856,2023-09-30,2023,regular,UCF,Baylor,35,36,0,6.0,7.0,0,0
401526836,2023-09-30,2023,regular,UMass,Arkansas State,28,52,0,7.0,7.0,0,0
401531370,2023-09-30,2023,regular,Tulane,UAB,35,23,1,7.0,7.0,0,0
401531404,2023-09-30,2023,regular,SMU,Charlotte,34,16,1,7.0,7.0,0,0
401531414,2023-09-30,2023,regular,Rice,East Carolina,24,17,1,7.0,7.0,0,0
401531424,2023-09-30,2023,regular,Navy,South Florida,30,44,0,16.0,7.0,0,0
401531429,2023-09-30,2023,regular,Memphis,Boise State,35,32,1,7.0,7.0,0,0
401531436,2023-09-30,2023,regular,North Texas,Abilene Christian,45,31,1,14.0,7.0,0,0
401531878,2023-09-30,2023,regular,Georgia Southern,Coastal Carolina,38,28,1,7.0,9.0,0,0
401531879,2023-09-30,2023,regular,Georgia State,Troy,7,28,0,9.0,7.0,0,0
401531880,2023-09-30,2023,regular,James Madison,South Alabama,31,23,1,6.0,7.0,0,0
401531881,2023-09-30,2023,regular,Marshall,Old Dominion,41,35,1,7.0,7.0,0,0
401531883,2023-09-30,2023,regular,Southern Miss,Texas State,36,50,0,7.0,7.0,0,0
401532409,2023-09-30,2023,regular,Western Michigan,Ball State,42,24,1,7.0,7.0,0,0
401532410,2023-09-30,2023,regular,Central Michigan,Eastern Michigan,26,23,1,7.0,7.0,0,0
401532411,2023-09-30,2023,regular,Toledo,Northern Illinois,35,33,1,7.0,7.0,0,0
401532412,2023-09-30,2023,regular,Akron,Buffalo,10,13,0,7.0,7.0,0,0
401532413,2023-09-30,2023,regular,Kent State,Miami (OH),3,23,0,6.0,7.0,0,0
401532585,2023-09-30,2023,regular,Colorado State,Utah Tech,41,20,1,7.0,7.0,0,0
401532586,2023-09-30,2023,regular,UNLV,Hawaii,44,20,1,6.0,6.0,0,0
401532588,2023-09-30,2023,regular,Wyoming,New Mexico,35,26,1,7.0,7.0,0,0
401520285,2023-10-01,2023,regular,Mississippi State,Alabama,17,40,0,8.0,8.0,0,0
401524021,2023-10-01,2023,regular,Arizona,Washington,24,31,0,8.0,7.0,0,0
401525516,2023-10-01,2023,regular,Virginia Tech,Pitt,38,21,1,8.0,7.0,0,0
401525853,2023-10-01,2023,regular,TCU,West Virginia,21,24,0,8.0,8.0,0,0
401531882,2023-10-01,2023,regular,UL Monroe,App State,40,41,0,15.0,8.0,0,0
401532587,2023-10-01,2023,regular,Fresno State,Nevada,27,9,1,7.0,8.0,0,0
401532589,2023-10-01,2023,regular,Air Force,San Diego State,49,10,1,8.0,8.0,0,0
401520294,2023-10-05,2023,regular,Middle Tennessee,Jacksonville State,30,45,0,7.0,6.0,0,0
401520296,2023-10-05,2023,regular,Liberty,Sam Houston,21,16,1,12.0,6.0,0,0
401520297,2023-10-05,2023,regular,New Mexico State,FIU,34,17,1,11.0,12.0,0,0
401520295,2023-10-06,2023,regular,Louisiana Tech,Western Kentucky,28,35,0,6.0,8.0,0,0
401525857,2023-10-06,2023,regular,Oklahoma State,Kansas State,29,21,1,13.0,12.0,0,0
401520298,2023-10-07,2023,regular,Army,Boston College,24,27,0,14.0,7.0,0,0
401520299,2023-10-07,2023,regular,Florida,Vanderbilt,38,14,1,7.0,7.0,0,0
401520300,2023-10-07,2023,regular,Georgia,Kentucky,51,13,1,7.0,7.0,0,0
401520301,2023-10-07,2023,regular,Illinois,Nebraska,7,20,0,7.0,7.0,0,0
401520302,2023-10-07,2023,regular,Iowa,Purdue,20,14,1,7.0,7.0,0,0
401520303,2023-10-07,2023,regular,Minnesota,Michigan,10,52,0,7.0,7.0,0,0
401520304,2023-10-07,2023,regular,Mississippi State,Western Michigan,41,28,1,6.0,7.0,0,0
401520305,2023-10-07,2023,regular,Missouri,LSU,39,49,0,7.0,7.0,0,0
401520306,2023-10-07,2023,regular,Northwestern,Howard,23,20,1,7.0,7.0,0,0
401520307,2023-10-07,2023,regular,Ohio State,Maryland,37,17,1,14.0,7.0,0,0
