fight_id,event_id,event_name,date,season,home_team,away_team,home_win,weight_class,card_segment,home_rest_days,away_rest_days,home_b2b,away_b2b
401426732,600018367,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Davey Grant,Louis Smolka,1,Bantamweight,main,175.0,160.0,0,0
401426733,600018367,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Jake Hadley,Allan Nascimento,0,Flyweight,main,213.0,196.0,0,0
401430170,600018367,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Katlyn Cerminara,Amanda Ribas,1,Women's Flyweight,main,119.0,196.0,0,0
401434750,600018367,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Ryan Spann,Ion Cutelaba,1,Light Heavyweight,main,238.0,238.0,0,0
401434751,600018367,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Nick Maximov,Andre Petroski,0,Middleweight,prelims1,98.0,196.0,0,0
401434752,600018367,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Michael Johnson,Alan Patrick,1,Lightweight,prelims1,168.0,168.0,0,0
401434753,600018367,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Virna Jandiroba,Angela Hill,1,Women's Strawweight,prelims1,196.0,147.0,0,0
401434754,600018367,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Viviane Araújo,Andrea Lee,1,Women's Flyweight,prelims1,364.0,182.0,0,0
401434755,600018367,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Frank Camacho,Manuel Torres,0,Lightweight,main,168.0,199.0,0,0
401434886,600018367,UFC Fight Night: Blachowicz vs. Rakic,2022-05-14,2022,Tatsuro Taira,Carlos Candelario,1,Flyweight,prelims1,168.0,255.0,0,0
401425763,600018214,UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Holly Holm,Ketlen Vieira,0,Women's Bantamweight,main,168.0,182.0,0,0
401425764,600018214,UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Eryk Anders,JunYong Park,0,Middleweight,main,161.0,210.0,0,0
401430422,600018214,UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Santiago Ponzinibbio,Michel Pereira,0,Welterweight,main,161.0,118.0,0,0
401437592,600018214,UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Chidi Njokuani,Duško Todorović,1,Middleweight,main,105.0,167.0,0,0
401437593,600018214,UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Jailton Almeida,Parker Porter,1,Heavyweight,prelims1,105.0,91.0,0,0
401437594,600018214,UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Joseph Holmes,Alen Amedovski,1,Middleweight,prelims1,126.0,168.0,0,0
401437595,600018214,UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Polyana Viana,Tabatha Ricci,0,Women's Strawweight,main,168.0,210.0,0,0
401437596,600018214,UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Omar Morales,Uroš Medić,0,Lightweight,prelims1,238.0,238.0,0,0
401437597,600018214,UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Jonathan Martinez,Vince Morales,1,Bantamweight,prelims1,84.0,167.0,0,0
401437598,600018214,UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Chase Hooper,Felipe Colares,1,Featherweight,prelims1,343.0,224.0,0,0
401437599,600018214,UFC Fight Night: Holm vs. Vieira,2022-05-21,2022,Elise Reed,Sam Hughes,0,Women's Strawweight,prelims1,63.0,35.0,0,0
401430458,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Alexander Volkov,Jairzinho Rozenstruik,1,Heavyweight,main,77.0,252.0,0,0
401430459,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Dan Ige,Movsar Evloev,0,Featherweight,main,175.0,357.0,0,0
401442627,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Michael Trizano,Lucas Almeida,0,Featherweight,main,119.0,248.0,0,0
401442628,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Karine Silva,Poliana Botelho,1,Women's Flyweight,main,220.0,168.0,0,0
401442629,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Alonzo Menifield,Askar Mozharov,1,Light Heavyweight,main,181.0,168.0,0,0
401442630,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Felice Herrig,Karolina Kowalkiewicz,0,Women's Strawweight,prelims1,168.0,301.0,0,0
401442631,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Joe Solecki,Alex da Silva,1,Lightweight,prelims1,245.0,168.0,0,0
401442632,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Ode' Osbourne,Zarrukh Adashev,1,Flyweight,main,210.0,308.0,0,0
401442633,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Niklas Stolze,Benoît Saint Denis,0,Lightweight,prelims1,308.0,217.0,0,0
401442634,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Johnny Munoz,Tony Gravely,0,Bantamweight,prelims1,301.0,132.0,0,0
401442635,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Jeff Molina,Zhalgas Zhumagulov,1,Flyweight,prelims1,224.0,181.0,0,0
401442636,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Rinat Fakhretdinov,Andreas Michailidis,1,Welterweight,prelims1,168.0,210.0,0,0
401442638,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Erin Blanchfield,JJ Aldrich,1,Women's Flyweight,prelims1,175.0,84.0,0,0
401443590,600018857,UFC Fight Night: Volkov vs. Rozenstruik,2022-06-04,2022,Damon Jackson,Dan Argueta,1,Featherweight,prelims1,84.0,168.0,0,0
401426291,600018247,UFC 275: Teixeira vs. Procházka,2022-06-11,2022,Glover Teixeira,Jiří Procházka,0,Light Heavyweight,main,224.0,168.0,0,0
401426292,600018247,UFC 275: Teixeira vs. Procházka,2022-06-11,2022,Valentina Shevchenko,Taila Santos,1,Women's Flyweight,main,259.0,203.0,0,0
401426294,600018247,UFC 275: Teixeira vs. Procházka,2022-06-11,2022,Brendan Allen,Jacob Malkoun,1,Middleweight,prelims1,126.0,119.0,0,0
401426295,600018247,UFC 275: Teixeira vs. Procházka,2022-06-11,2022,Kyung Ho Kang,Batgerel Danaa,1,Bantamweight,prelims1,203.0,77.0,0,0
401426912,600018247,UFC 275: Teixeira vs. Procházka,2022-06-11,2022,Liang Na,Silvana Gomez Juarez,0,Women's Strawweight,prelims2,168.0,139.0,0,0
401430125,600018247,UFC 275: Teixeira vs. Procházka,2022-06-11,2022,Zhang Weili,Joanna Jedrzejczyk,1,Women's Strawweight,main,217.0,168.0,0,0
401435150,600018247,UFC 275: Teixeira vs. Procházka,2022-06-11,2022,SeungWoo Choi,Josh Culibao,0,Featherweight,prelims1,231.0,168.0,0,0
401435151,600018247,UFC 275: Teixeira vs. Procházka,2022-06-11,2022,Ramona Pascual,Joselyne Edwards,0,Women's Featherweight,prelims2,105.0,231.0,0,0
401435153,600018247,UFC 275: Teixeira vs. Procházka,2022-06-11,2022,Jack Della Maddalena,Ramazan Emeev,1,Welterweight,main,139.0,238.0,0,0
401436890,600018247,UFC 275: Teixeira vs. Procházka,2022-06-11,2022,Maheshate,Steve Garcia,1,Lightweight,prelims1,220.0,245.0,0,0
401438431,600018247,UFC 275: Teixeira vs. Procházka,2022-06-11,2022,Andre Fialho,Jake Matthews,0,Welterweight,main,35.0,168.0,0,0
401435070,600019387,UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Calvin Kattar,Josh Emmett,0,Featherweight,main,154.0,189.0,0,0
401435071,600019387,UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Damir Ismagulov,Guram Kutateladze,1,Lightweight,main,168.0,168.0,0,0
401435691,600019387,UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Court McGee,Jeremiah Wells,0,Welterweight,prelims1,154.0,126.0,0,0
401435692,600019387,UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Joaquin Buckley,Albert Duraev,1,Middleweight,main,119.0,231.0,0,0
401435693,600019387,UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Tim Means,Kevin Holland,0,Welterweight,main,357.0,105.0,0,0
401435694,600019387,UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Jasmine Jasudavicius,Natalia Silva,0,Women's Flyweight,prelims1,146.0,168.0,0,0
401435695,600019387,UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Maria Oliveira,Gloria de Paula,1,Women's Strawweight,prelims1,238.0,119.0,0,0
401435696,600019387,UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Eddie Wineland,Cody Stamann,0,Bantamweight,prelims1,168.0,146.0,0,0
401435697,600019387,UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Roman Dolidze,Kyle Daukaus,1,Middleweight,prelims1,168.0,119.0,0,0
401435698,600019387,UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Phil Hawes,Deron Winn,1,Middleweight,prelims1,224.0,168.0,0,0
401435699,600019387,UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Julian Marquez,Gregory Rodrigues,0,Middleweight,main,168.0,112.0,0,0
401439087,600019387,UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Adrian Yanez,Tony Kelley,1,Bantamweight,main,210.0,189.0,0,0
401439088,600019387,UFC Fight Night: Kattar vs. Emmett,2022-06-18,2022,Ricardo Ramos,Danny Chavez,1,Featherweight,prelims1,231.0,168.0,0,0
401439576,600020441,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Arman Tsarukyan,Mateusz Gamrot,0,Lightweight,main,119.0,189.0,0,0
401439577,600020441,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Carlos Ulberg,Tafon Nchukwi,1,Light Heavyweight,prelims1,133.0,105.0,0,0
401443871,600020441,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Shayilan Nuerdanbieke,TJ Brown,1,Featherweight,prelims1,217.0,161.0,0,0
401445183,600020441,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Raulian Paiva,Sergey Morozov,0,Bantamweight,prelims1,196.0,133.0,0,0
401445200,600020441,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Thiago Moisés,Christos Giagos,1,Lightweight,main,224.0,280.0,0,0
401445201,600020441,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Chris Curtis,Rodolfo Vieira,1,Middleweight,main,202.0,343.0,0,0
401447851,600020441,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Neil Magny,Shavkat Rakhmonov,0,Welterweight,main,91.0,140.0,0,0
401447852,600020441,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Josh Parisian,Alan Baudot,1,Heavyweight,main,189.0,126.0,0,0
401447853,600020441,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Nate Maness,Umar Nurmagomedov,0,Bantamweight,main,280.0,112.0,0,0
401447854,600020441,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,JP Buys,Cody Durden,0,Flyweight,prelims1,280.0,98.0,0,0
401447855,600020441,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Brian Kelleher,Mario Bautista,0,Bantamweight,prelims1,112.0,126.0,0,0
401447856,600020441,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,2022,Vanessa Demopoulos,Jinh Yu Frey,1,Women's Strawweight,prelims1,153.0,329.0,0,0
401408974,600015541,UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Israel Adesanya,Jared Cannonier,1,Middleweight,main,140.0,140.0,0,0
401408975,600015541,UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Alex Volkanovski,Max Holloway,1,Featherweight,main,84.0,231.0,0,0
401408976,600015541,UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Uriah Hall,Andre Muniz,0,Middleweight,prelims2,336.0,203.0,0,0
401436431,600015541,UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Sean Strickland,Alex Pereira,0,Middleweight,main,147.0,112.0,0,0
401436434,600015541,UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Jessica Eye,Maycee Barber,0,Women's Flyweight,prelims2,357.0,70.0,0,0
401436436,600015541,UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Brad Tavares,Dricus Du Plessis,0,Middleweight,prelims1,357.0,357.0,0,0
401436437,600015541,UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Robbie Lawler,Bryan Barberena,0,Welterweight,main,280.0,98.0,0,0
401436450,600015541,UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Jessica-Rose Clark,Julija Stoliarenko,0,Women's Bantamweight,prelims2,133.0,147.0,0,0
401439507,600015541,UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Brad Riddell,Jalin Turner,0,Lightweight,prelims1,209.0,119.0,0,0
401445202,600015541,UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Jim Miller,Donald Cerrone,1,Welterweight,prelims1,133.0,168.0,0,0
401445856,600015541,UFC 276: Adesanya vs. Cannonier,2022-07-02,2022,Ian Machado Garry,Gabe Green,1,Welterweight,prelims1,84.0,63.0,0,0
401465284,600023343,The Ultimate Fighter 30 Semifinal: Nunes vs. Peña,2022-07-05,2022,Brogan Walker,Laura Gallardo,1,,main,168.0,168.0,0,0
401433631,600019227,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Caio Borralho,Armen Petrosyan,1,Middleweight,main,84.0,133.0,0,0
401439089,600019227,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Rafael Dos Anjos,Rafael Fiziev,0,Lightweight,main,126.0,216.0,0,0
401441574,600019227,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Aiemann Zahabi,Ricky Turcios,1,Bantamweight,main,168.0,315.0,0,0
401455588,600019227,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Douglas Silva de Andrade,Said Nurmagomedov,0,Bantamweight,main,147.0,167.0,0,0
401455590,600019227,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Jared Vanderaa,Chase Sherman,0,Heavyweight,main,91.0,70.0,0,0
401455591,600019227,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Michael Johnson,Jamie Mullarkey,0,Lightweight,main,56.0,126.0,0,0
401455956,600019227,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Antonina Shevchenko,Cortney Casey,1,Women's Flyweight,prelims1,280.0,238.0,0,0
401455957,600019227,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Cody Brundage,Tresean Gore,1,Middleweight,prelims1,119.0,154.0,0,0
401455959,600019227,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Kennedy Nzechukwu,Karl Roberson,1,Light Heavyweight,prelims1,126.0,119.0,0,0
401455960,600019227,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,Ronnie Lawrence,Saidyokub Kakhramonov,0,Bantamweight,prelims1,147.0,322.0,0,0
401460055,600019227,UFC Fight Night: Dos Anjos vs. Fiziev,2022-07-09,2022,David Onama,Garrett Armfield,1,Featherweight,prelims1,140.0,168.0,0,0
401465285,600023344,The Ultimate Fighter 30 Semifinal: Nunes vs. Peña,2022-07-12,2022,Mohammed Usman,Eduardo Perez,1,,main,168.0,168.0,0,0
401442430,600020987,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Brian Ortega,Yair Rodriguez,0,Featherweight,main,294.0,245.0,0,0
401443911,600020987,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Ricky Simon,Jack Shore,1,Bantamweight,prelims1,210.0,119.0,0,0
401443912,600020987,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Michelle Waterson-Gomez,Amanda Lemos,0,Women's Strawweight,main,168.0,84.0,0,0
401443913,600020987,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Bill Algeo,Herbert Burns,1,Featherweight,prelims1,182.0,168.0,0,0
401443914,600020987,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Li Jingliang,Muslim Salikhov,1,Welterweight,main,259.0,168.0,0,0
401443915,600020987,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Matt Schnell,Sumudaerji,1,Flyweight,main,70.0,168.0,0,0
401443917,600020987,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Punahele Soriano,Dalcha Lungiambula,1,Middleweight,prelims1,161.0,126.0,0,0
401443918,600020987,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Dustin Jacoby,Da Woon Jung,1,Light Heavyweight,prelims1,133.0,245.0,0,0
401443919,600020987,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Dwight Grant,Dustin Stoltzfus,0,Middleweight,prelims1,84.0,210.0,0,0
401443920,600020987,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Jessica Penne,Emily Ducote,0,Women's Strawweight,prelims1,343.0,168.0,0,0
401444190,600020987,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Shane Burgos,Charles Jourdain,1,Featherweight,main,252.0,84.0,0,0
401455699,600020987,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,2022,Lauren Murphy,Miesha Tate,1,Women's Flyweight,main,294.0,238.0,0,0
401587474,600023345,The Ultimate Fighter 30 Semifinal: Nunes vs. Peña,2022-07-19,2022,Kaytlin Neil,Juliana Miller,0,,main,168.0,168.0,0,0
401434090,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Curtis Blaydes,Tom Aspinall,1,Heavyweight,main,119.0,126.0,0,0
401434091,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Nikita Krylov,Alexander Gustafsson,1,Light Heavyweight,main,126.0,168.0,0,0
401435700,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Jack Hermansson,Chris Curtis,1,Middleweight,main,168.0,28.0,0,0
401436768,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Muhammad Mokaev,Charles Johnson,1,Flyweight,prelims1,126.0,168.0,0,0
401437110,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Molly McCann,Hannah Goldy,1,Women's Flyweight,main,126.0,308.0,0,0
401437601,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Paul Craig,Volkan Oezdemir,0,Light Heavyweight,main,126.0,266.0,0,0
401439508,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Mandy Bohm,Victoria Leonardo,0,Women's Flyweight,prelims1,308.0,350.0,0,0
401441696,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Marc Diakiese,Damir Hadzovic,1,Lightweight,prelims1,119.0,168.0,0,0
401441697,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Makwan Amirkhani,Jonathan Pearce,0,Featherweight,prelims1,126.0,154.0,0,0
401442650,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Paddy Pimblett,Jordan Leavitt,1,Lightweight,main,126.0,98.0,0,0
401443591,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Claudio Silva,Nicolas Dalby,0,Welterweight,prelims1,168.0,168.0,0,0
401450215,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Jai Herbert,Kyle Nelson,1,Lightweight,prelims1,126.0,168.0,0,0
401455482,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Nathaniel Wood,Charles Rosa,1,Featherweight,prelims1,168.0,189.0,0,0
401463372,600019287,UFC Fight Night: Blaydes vs. Aspinall,2022-07-23,2022,Mason Jones,Ludovit Klein,0,Lightweight,prelims1,273.0,140.0,0,0
401445833,600021770,"Dana White's Contender Series: Season 6, Week 1",2022-07-27,2022,Ozzy Diaz,Joe Pyfer,0,Middleweight,main,168.0,168.0,0,0
401460459,600021770,"Dana White's Contender Series: Season 6, Week 1",2022-07-27,2022,Anton Turkalj,Acácio Dos Santos,1,Light Heavyweight,main,168.0,168.0,0,0
401460460,600021770,"Dana White's Contender Series: Season 6, Week 1",2022-07-27,2022,Dennis Buzukja,Kaleio Romero,1,Featherweight,main,168.0,168.0,0,0
401460461,600021770,"Dana White's Contender Series: Season 6, Week 1",2022-07-27,2022,Alessandro Costa,Juan Andres Luna,1,Flyweight,main,168.0,168.0,0,0
401440750,600020707,UFC 277: Peña vs. Nunes 2,2022-07-30,2022,Julianna Peña,Amanda Nunes,0,Women's Bantamweight,main,231.0,231.0,0,0
401440751,600020707,UFC 277: Peña vs. Nunes 2,2022-07-30,2022,Brandon Moreno,Kai Kara-France,1,Flyweight,main,188.0,126.0,0,0
401440752,600020707,UFC 277: Peña vs. Nunes 2,2022-07-30,2022,Derrick Lewis,Sergei Pavlovich,0,Heavyweight,main,168.0,133.0,0,0
401440754,600020707,UFC 277: Peña vs. Nunes 2,2022-07-30,2022,Magomed Ankalaev,Anthony Smith,1,Light Heavyweight,main,140.0,315.0,0,0
401440756,600020707,UFC 277: Peña vs. Nunes 2,2022-07-30,2022,Joselyne Edwards,Ji Yeon Kim,1,Women's Bantamweight,prelims2,49.0,154.0,0,0
401441013,600020707,UFC 277: Peña vs. Nunes 2,2022-07-30,2022,Drew Dober,Rafael Alves,1,Lightweight,prelims1,140.0,259.0,0,0
401441014,600020707,UFC 277: Peña vs. Nunes 2,2022-07-30,2022,Drakkar Klose,Rafa Garcia,1,Lightweight,prelims1,105.0,105.0,0,0
401441015,600020707,UFC 277: Peña vs. Nunes 2,2022-07-30,2022,Michael Morales,Adam Fugitt,1,Welterweight,prelims2,188.0,168.0,0,0
401441016,600020707,UFC 277: Peña vs. Nunes 2,2022-07-30,2022,Nicolae Negumereanu,Ihor Potieria,1,Light Heavyweight,prelims2,147.0,304.0,0,0
401445761,600020707,UFC 277: Peña vs. Nunes 2,2022-07-30,2022,Alexandre Pantoja,Alex Perez,1,Flyweight,main,343.0,168.0,0,0
401455483,600020707,UFC 277: Peña vs. Nunes 2,2022-07-30,2022,Alex Morono,Matthew Semelsberger,1,Welterweight,prelims1,237.0,140.0,0,0
401463721,600020707,UFC 277: Peña vs. Nunes 2,2022-07-30,2022,Orion Cosce,Blood Diamond,1,Welterweight,prelims2,364.0,168.0,0,0
401445834,600021771,"Dana White's Contender Series: Season 6, Week 2",2022-08-03,2022,Charlie Campbell,Chris Duncan,0,Lightweight,main,168.0,294.0,0,0
401463238,600021771,"Dana White's Contender Series: Season 6, Week 2",2022-08-03,2022,Vinicius Salvador,Shannon Ross,1,Flyweight,main,168.0,168.0,0,0
401463239,600021771,"Dana White's Contender Series: Season 6, Week 2",2022-08-03,2022,Francis Marshall,Connor Matthews,1,Featherweight,main,168.0,168.0,0,0
401463240,600021771,"Dana White's Contender Series: Season 6, Week 2",2022-08-03,2022,Waldo Cortes Acosta,Danilo Suzart,1,Heavyweight,main,168.0,168.0,0,0
401463241,600021771,"Dana White's Contender Series: Season 6, Week 2",2022-08-03,2022,Shimon Smotritsky,Billy Ray Goff,0,Welterweight,main,301.0,168.0,0,0
401442652,600021087,UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Thiago Santos,Jamahal Hill,0,Light Heavyweight,main,147.0,168.0,0,0
401442883,600021087,UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Bryan Battle,Takashi Sato,1,Welterweight,prelims1,182.0,140.0,0,0
401461264,600021087,UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Vicente Luque,Geoff Neal,0,Welterweight,main,112.0,238.0,0,0
401461265,600021087,UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Augusto Sakai,Serghei Spivac,0,Heavyweight,main,238.0,154.0,0,0
401461426,600021087,UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Sam Alvey,Michal Oleksiejczuk,0,Middleweight,prelims1,182.0,154.0,0,0
401461428,600021087,UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Terrance McKinney,Erick Gonzalez,1,Lightweight,main,147.0,294.0,0,0
401461431,600021087,UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Cory McKenna,Miranda Granger,1,Women's Strawweight,prelims1,140.0,168.0,0,0
401461432,600021087,UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Mayra Bueno Silva,Stephanie Egger,1,Women's Bantamweight,prelims1,112.0,168.0,0,0
401463916,600021087,UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Mohammed Usman,Zac Pauga,1,Heavyweight,main,25.0,168.0,0,0
401463917,600021087,UFC Fight Night: Santos vs. Hill,2022-08-06,2022,Brogan Walker,Juliana Miller,0,Women's Flyweight,main,32.0,18.0,0,0
401445835,600021772,"Dana White's Contender Series: Season 6, Week 3",2022-08-10,2022,Paulo Renato Jr.,Jamal Pogues,0,Heavyweight,main,168.0,168.0,0,0
401460091,600021772,"Dana White's Contender Series: Season 6, Week 3",2022-08-10,2022,Bo Nickal,Zachary Borrego,1,Middleweight,main,168.0,168.0,0,0
401464155,600021772,"Dana White's Contender Series: Season 6, Week 3",2022-08-10,2022,Erik Silva,Anvar Boynazarov,1,Featherweight,main,168.0,168.0,0,0
401464156,600021772,"Dana White's Contender Series: Season 6, Week 3",2022-08-10,2022,Édgar Cháirez,Clayton Carpenter,0,Flyweight,main,168.0,168.0,0,0
401464157,600021772,"Dana White's Contender Series: Season 6, Week 3",2022-08-10,2022,Sandra Lavado,Karolina Wojcik,0,Women's Strawweight,main,168.0,168.0,0,0
401450464,600022153,UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Marlon Vera,Dominick Cruz,1,Bantamweight,main,105.0,245.0,0,0
401450465,600022153,UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Devin Clark,Azamat Murzakanov,0,Light Heavyweight,main,119.0,154.0,0,0
401451185,600022153,UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Yazmin Jauregui,Iasmin Lucindo,1,Women's Strawweight,main,168.0,168.0,0,0
401451186,600022153,UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Martin Buday,Lukasz Brzeski,1,Heavyweight,prelims1,119.0,168.0,0,0
401451187,600022153,UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Bruno Silva,Gerald Meerschaert,0,Middleweight,main,154.0,105.0,0,0
401460455,600022153,UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Cynthia Calvillo,Nina Nunes,0,Women's Flyweight,prelims1,273.0,168.0,0,0
401465714,600022153,UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Nate Landwehr,David Onama,1,Featherweight,main,301.0,35.0,0,0
401465715,600022153,UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Gabriel Benitez,Charlie Ontiveros,1,Lightweight,prelims1,175.0,308.0,0,0
401465717,600022153,UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Ode' Osbourne,Tyson Nam,0,Flyweight,prelims1,70.0,168.0,0,0
401465810,600022153,UFC Fight Night: Vera vs. Cruz,2022-08-13,2022,Angela Hill,Loopy Godínez,1,Catch Weight,prelims1,91.0,98.0,0,0
