date,home_team,away_team,ou_line,over_odds,under_odds,odds_line_type
2024-04-24,Tampa Bay Rays,Detroit Tigers,8.0,-109,-111,currentLine_median
2024-04-24,Texas Rangers,Seattle Mariners,9.0,-106,-113,currentLine_median
2024-04-24,Washington Nationals,Los Angeles Dodgers,9.5,-108,-111,currentLine_median
2024-04-25,Chicago Cubs,Houston Astros,7.5,100,-120,currentLine_median
2024-04-25,Cincinnati Reds,Philadelphia Phillies,8.0,-105,-114,currentLine_median
2024-04-25,Cleveland Guardians,Boston Red Sox,7.5,-104,-116,currentLine_median
2024-04-25,Colorado Rockies,San Diego Padres,11.0,-105,-115,currentLine_median
2024-04-25,Kansas City Royals,Toronto Blue Jays,7.5,-105,-115,currentLine_median
2024-04-25,Minnesota Twins,Chicago White Sox,8.0,-115,-105,currentLine_median
2024-04-25,New York Yankees,Athletics,7.5,-112,-108,currentLine_median
2024-04-25,Pittsburgh Pirates,Milwaukee Brewers,6.5,-120,100,currentLine_median
2024-04-25,Texas Rangers,Seattle Mariners,9.0,-107,-112,currentLine_median
2024-04-25,Washington Nationals,Los Angeles Dodgers,7.5,-114,-105,currentLine_median
2024-04-26,Atlanta Braves,Cleveland Guardians,8.5,-105,-114,currentLine_median
2024-04-26,Baltimore Orioles,Athletics,7.5,-105,-115,currentLine_median
2024-04-26,Boston Red Sox,Chicago Cubs,7.5,-115,-105,currentLine_median
2024-04-26,Chicago White Sox,Tampa Bay Rays,7.5,-103,-120,currentLine_median
2024-04-26,Detroit Tigers,Kansas City Royals,8.0,-107,-113,currentLine_median
2024-04-26,Los Angeles Angels,Minnesota Twins,8.0,-117,-104,currentLine_median
2024-04-26,Miami Marlins,Washington Nationals,8.5,-105,-114,currentLine_median
2024-04-26,Milwaukee Brewers,New York Yankees,8.5,-120,100,currentLine_median
2024-04-26,New York Mets,St. Louis Cardinals,7.5,-115,-105,currentLine_median
2024-04-26,San Diego Padres,Philadelphia Phillies,7.5,102,-123,currentLine_median
2024-04-26,San Francisco Giants,Pittsburgh Pirates,8.0,-105,-116,currentLine_median
2024-04-26,Seattle Mariners,Arizona Diamondbacks,7.5,-105,-115,currentLine_median
2024-04-26,Texas Rangers,Cincinnati Reds,8.5,-112,-110,currentLine_median
2024-04-26,Toronto Blue Jays,Los Angeles Dodgers,9.0,-110,-110,currentLine_median
2024-04-27,Atlanta Braves,Cleveland Guardians,8.0,-115,-111,currentLine_median
2024-04-27,Baltimore Orioles,Athletics,8.0,-115,-105,currentLine_median
2024-04-27,Boston Red Sox,Chicago Cubs,9.0,-110,-110,currentLine_median
2024-04-27,Chicago White Sox,Tampa Bay Rays,8.5,-120,100,currentLine_median
2024-04-27,Colorado Rockies,Houston Astros,16.5,-110,-110,currentLine_median
2024-04-27,Detroit Tigers,Kansas City Royals,8.0,-115,-105,currentLine_median
2024-04-27,Los Angeles Angels,Minnesota Twins,8.75,-119,-109,currentLine_median
2024-04-27,Miami Marlins,Washington Nationals,7.5,-112,-109,currentLine_median
2024-04-27,New York Mets,St. Louis Cardinals,7.5,-110,-110,currentLine_median
2024-04-27,San Diego Padres,Philadelphia Phillies,7.5,100,-120,currentLine_median
2024-04-27,San Francisco Giants,Pittsburgh Pirates,7.5,-110,-110,currentLine_median
2024-04-27,Seattle Mariners,Arizona Diamondbacks,7.0,-122,100,currentLine_median
2024-04-27,Texas Rangers,Cincinnati Reds,8.5,-112,-112,currentLine_median
2024-04-28,Atlanta Braves,Cleveland Guardians,9.0,-116,-104,currentLine_median
2024-04-28,Baltimore Orioles,Athletics,8.5,-105,-115,currentLine_median
2024-04-28,Boston Red Sox,Chicago Cubs,9.25,-109,-112,currentLine_median
2024-04-28,Chicago White Sox,Tampa Bay Rays,8.25,-108,-113,currentLine_median
2024-04-28,Colorado Rockies,Houston Astros,16.0,-110,-110,currentLine_median
2024-04-28,Miami Marlins,Washington Nationals,8.5,-105,-115,currentLine_median
2024-04-28,Milwaukee Brewers,New York Yankees,8.5,-106,-113,currentLine_median
2024-04-28,New York Mets,St. Louis Cardinals,8.0,-116,-105,currentLine_median
2024-04-28,San Diego Padres,Philadelphia Phillies,8.0,-111,-110,currentLine_median
2024-04-28,Seattle Mariners,Arizona Diamondbacks,6.5,-116,-103,currentLine_median
2024-04-28,Texas Rangers,Cincinnati Reds,9.0,-106,-114,currentLine_median
2024-04-29,Arizona Diamondbacks,Los Angeles Dodgers,10.0,-116,-103,currentLine_median
2024-04-29,Athletics,Pittsburgh Pirates,7.5,-110,-111,currentLine_median
2024-04-29,Chicago White Sox,Minnesota Twins,7.5,100,-120,currentLine_median
2024-04-29,Los Angeles Angels,Philadelphia Phillies,9.0,-109,-115,currentLine_median
2024-04-29,Miami Marlins,Washington Nationals,8.5,-104,-116,currentLine_median
2024-04-29,Milwaukee Brewers,Tampa Bay Rays,8.0,-110,-110,currentLine_median
2024-04-29,San Diego Padres,Cincinnati Reds,7.75,-111,-110,currentLine_median
2024-04-29,Seattle Mariners,Atlanta Braves,7.0,-115,-105,currentLine_median
2024-04-29,Toronto Blue Jays,Kansas City Royals,8.5,-110,-110,currentLine_median
2024-04-30,Arizona Diamondbacks,Los Angeles Dodgers,9.75,-114,-108,currentLine_median
2024-04-30,Boston Red Sox,San Francisco Giants,8.0,-112,-107,currentLine_median
2024-04-30,Chicago White Sox,Minnesota Twins,8.5,-115,-105,currentLine_median
2024-04-30,Detroit Tigers,St. Louis Cardinals,8.5,-107,-112,currentLine_median
2024-04-30,Houston Astros,Cleveland Guardians,9.25,-107,-115,currentLine_median
2024-04-30,Los Angeles Angels,Philadelphia Phillies,8.25,-107,-114,currentLine_median
2024-04-30,Miami Marlins,Colorado Rockies,8.0,-111,-110,currentLine_median
2024-04-30,Milwaukee Brewers,Tampa Bay Rays,7.5,-116,-105,currentLine_median
2024-04-30,Seattle Mariners,Atlanta Braves,7.0,102,-122,currentLine_median
2024-04-30,Texas Rangers,Washington Nationals,8.0,-103,-118,currentLine_median
2024-04-30,Toronto Blue Jays,Kansas City Royals,7.5,-112,-108,currentLine_median
2024-05-01,Arizona Diamondbacks,Los Angeles Dodgers,8.5,-119,-103,currentLine_median
2024-05-01,Athletics,Pittsburgh Pirates,7.5,-115,-105,currentLine_median
2024-05-01,Baltimore Orioles,New York Yankees,8.5,-105,-115,currentLine_median
2024-05-01,Boston Red Sox,San Francisco Giants,8.5,-115,-105,currentLine_median
2024-05-01,Chicago White Sox,Minnesota Twins,9.0,-108,-112,currentLine_median
2024-05-01,Detroit Tigers,St. Louis Cardinals,9.0,-110,-110,currentLine_median
2024-05-01,Houston Astros,Cleveland Guardians,8.5,-117,-105,currentLine_median
2024-05-01,Los Angeles Angels,Philadelphia Phillies,8.0,-105,-115,currentLine_median
2024-05-01,Miami Marlins,Colorado Rockies,9.0,100,-120,currentLine_median
2024-05-01,Milwaukee Brewers,Tampa Bay Rays,8.5,-103,-118,currentLine_median
2024-05-01,San Diego Padres,Cincinnati Reds,7.5,-110,-110,currentLine_median
2024-05-01,Texas Rangers,Washington Nationals,9.0,-115,-105,currentLine_median
2024-05-01,Toronto Blue Jays,Kansas City Royals,8.0,-106,-114,currentLine_median
2024-05-02,Baltimore Orioles,New York Yankees,9.0,-103,-119,currentLine_median
2024-05-02,Boston Red Sox,San Francisco Giants,9.5,-103,-116,currentLine_median
2024-05-02,Houston Astros,Cleveland Guardians,9.0,-115,-105,currentLine_median
2024-05-02,Miami Marlins,Colorado Rockies,7.5,-109,-111,currentLine_median
2024-05-02,New York Mets,Chicago Cubs,8.0,-114,-107,currentLine_median
2024-05-02,Texas Rangers,Washington Nationals,8.0,-105,-115,currentLine_median
2024-05-03,Arizona Diamondbacks,San Diego Padres,9.0,-116,-105,currentLine_median
2024-05-03,Athletics,Miami Marlins,7.5,-114,-106,currentLine_median
2024-05-03,Cincinnati Reds,Baltimore Orioles,9.0,-108,-112,currentLine_median
2024-05-03,Houston Astros,Seattle Mariners,8.5,-104,-118,currentLine_median
2024-05-03,Los Angeles Dodgers,Atlanta Braves,9.0,-110,-110,currentLine_median
2024-05-03,Minnesota Twins,Boston Red Sox,7.5,-109,-111,currentLine_median
2024-05-03,New York Yankees,Detroit Tigers,7.5,-112,-108,currentLine_median
2024-05-03,Pittsburgh Pirates,Colorado Rockies,8.0,-115,-105,currentLine_median
2024-05-03,St. Louis Cardinals,Chicago White Sox,7.5,-105,-115,currentLine_median
2024-05-03,Tampa Bay Rays,New York Mets,8.0,-110,-110,currentLine_median
2024-05-03,Washington Nationals,Toronto Blue Jays,8.5,-115,-106,currentLine_median
2024-05-04,Arizona Diamondbacks,San Diego Padres,8.75,-119,-106,currentLine_median
2024-05-04,Athletics,Miami Marlins,7.0,100,-120,currentLine_median
2024-05-04,Chicago Cubs,Milwaukee Brewers,8.5,-110,-110,currentLine_median
2024-05-04,Cincinnati Reds,Baltimore Orioles,9.0,-105,-114,currentLine_median
2024-05-04,Cleveland Guardians,Los Angeles Angels,8.0,-109,-111,currentLine_median
2024-05-04,Houston Astros,Seattle Mariners,7.5,100,-120,currentLine_median
2024-05-04,Kansas City Royals,Texas Rangers,8.5,-105,-115,currentLine_median
2024-05-04,Los Angeles Dodgers,Atlanta Braves,8.5,-103,-120,currentLine_median
2024-05-04,New York Yankees,Detroit Tigers,7.5,-105,-115,currentLine_median
2024-05-04,Philadelphia Phillies,San Francisco Giants,7.0,-110,-110,currentLine_median
2024-05-04,Pittsburgh Pirates,Colorado Rockies,7.0,101,-122,currentLine_median
2024-05-04,St. Louis Cardinals,Chicago White Sox,8.5,-107,-113,currentLine_median
2024-05-04,Tampa Bay Rays,New York Mets,7.5,-105,-115,currentLine_median
2024-05-04,Washington Nationals,Toronto Blue Jays,7.5,-113,-106,currentLine_median
2024-05-05,Arizona Diamondbacks,San Diego Padres,8.5,-116,-104,currentLine_median
2024-05-05,Athletics,Miami Marlins,7.5,-115,-105,currentLine_median
2024-05-05,Chicago Cubs,Milwaukee Brewers,6.5,-106,-113,currentLine_median
2024-05-05,Cincinnati Reds,Baltimore Orioles,9.0,-116,-104,currentLine_median
2024-05-05,Cleveland Guardians,Los Angeles Angels,8.5,-107,-112,currentLine_median
2024-05-05,Houston Astros,Seattle Mariners,8.5,-111,-108,currentLine_median
2024-05-05,Kansas City Royals,Texas Rangers,8.5,-110,-110,currentLine_median
2024-05-05,Los Angeles Dodgers,Atlanta Braves,8.5,-105,-115,currentLine_median
2024-05-05,Minnesota Twins,Boston Red Sox,7.5,-115,-105,currentLine_median
2024-05-05,New York Yankees,Detroit Tigers,6.5,-105,-115,currentLine_median
2024-05-05,Philadelphia Phillies,San Francisco Giants,8.5,-104,-116,currentLine_median
2024-05-05,Pittsburgh Pirates,Colorado Rockies,7.0,-116,-103,currentLine_median
2024-05-05,St. Louis Cardinals,Chicago White Sox,7.5,-111,-110,currentLine_median
2024-05-05,Tampa Bay Rays,New York Mets,7.0,-121,100,currentLine_median
2024-05-06,Athletics,Texas Rangers,7.5,-105,-115,currentLine_median
2024-05-06,Cleveland Guardians,Detroit Tigers,7.0,-115,-105,currentLine_median
2024-05-06,Kansas City Royals,Milwaukee Brewers,8.5,-119,-102,currentLine_median
2024-05-06,Los Angeles Dodgers,Miami Marlins,8.5,-111,-109,currentLine_median
2024-05-06,Minnesota Twins,Seattle Mariners,8.0,-105,-115,currentLine_median
2024-05-06,Pittsburgh Pirates,Los Angeles Angels,8.0,-104,-118,currentLine_median
2024-05-06,St. Louis Cardinals,New York Mets,8.0,-116,-104,currentLine_median
2024-05-06,Tampa Bay Rays,Chicago White Sox,8.25,-107,-112,currentLine_median
2024-05-07,Athletics,Texas Rangers,8.0,-115,-105,currentLine_median
2024-05-07,Atlanta Braves,Boston Red Sox,8.5,-115,-105,currentLine_median
2024-05-07,Chicago Cubs,San Diego Padres,9.0,-115,-105,currentLine_median
2024-05-07,Cincinnati Reds,Arizona Diamondbacks,8.5,-121,100,currentLine_median
2024-05-07,Cleveland Guardians,Detroit Tigers,8.5,-110,-110,currentLine_median
2024-05-07,Colorado Rockies,San Francisco Giants,10.0,-110,-110,currentLine_median
2024-05-07,Los Angeles Dodgers,Miami Marlins,7.5,-116,-105,currentLine_median
2024-05-07,Minnesota Twins,Seattle Mariners,8.0,-114,-105,currentLine_median
2024-05-07,New York Yankees,Houston Astros,8.5,-115,-107,currentLine_median
2024-05-07,Philadelphia Phillies,Toronto Blue Jays,8.25,-110,-110,currentLine_median
2024-05-07,Pittsburgh Pirates,Los Angeles Angels,7.75,-111,-111,currentLine_median
2024-05-07,Tampa Bay Rays,Chicago White Sox,8.0,-105,-115,currentLine_median
2024-05-07,Washington Nationals,Baltimore Orioles,8.5,-116,-105,currentLine_median
2024-05-08,Atlanta Braves,Boston Red Sox,8.5,-109,-114,currentLine_median
2024-05-08,Chicago Cubs,San Diego Padres,7.5,-103,-120,currentLine_median
2024-05-08,Cincinnati Reds,Arizona Diamondbacks,9.0,-114,-105,currentLine_median
2024-05-08,Colorado Rockies,San Francisco Giants,9.0,-115,-105,currentLine_median
2024-05-08,Kansas City Royals,Milwaukee Brewers,8.5,-115,-105,currentLine_median
2024-05-08,Minnesota Twins,Seattle Mariners,7.5,-119,-102,currentLine_median
2024-05-08,New York Yankees,Houston Astros,9.5,-109,-113,currentLine_median
2024-05-08,Pittsburgh Pirates,Los Angeles Angels,8.75,-113,-109,currentLine_median
2024-05-08,Tampa Bay Rays,Chicago White Sox,8.5,-103,-117,currentLine_median
2024-05-09,Chicago White Sox,Cleveland Guardians,7.5,-110,-110,currentLine_median
2024-05-09,Cincinnati Reds,Arizona Diamondbacks,9.0,-105,-115,currentLine_median
2024-05-09,Los Angeles Angels,Kansas City Royals,8.5,-103,-120,currentLine_median
2024-05-09,Milwaukee Brewers,St. Louis Cardinals,7.5,-107,-113,currentLine_median
2024-05-09,Minnesota Twins,Seattle Mariners,6.5,-126,102,currentLine_median
2024-05-10,Baltimore Orioles,Arizona Diamondbacks,7.5,-114,-106,currentLine_median
2024-05-10,Boston Red Sox,Washington Nationals,8.5,100,-120,currentLine_median
2024-05-10,Colorado Rockies,Texas Rangers,9.5,-115,-105,currentLine_median
2024-05-10,Detroit Tigers,Houston Astros,8.0,-115,-105,currentLine_median
2024-05-10,Los Angeles Angels,Kansas City Royals,8.5,-117,-104,currentLine_median
2024-05-10,Miami Marlins,Philadelphia Phillies,7.5,-105,-115,currentLine_median
2024-05-10,Milwaukee Brewers,St. Louis Cardinals,8.5,-110,-110,currentLine_median
2024-05-10,New York Mets,Atlanta Braves,7.5,-110,-110,currentLine_median
2024-05-10,Pittsburgh Pirates,Chicago Cubs,7.0,-112,-107,currentLine_median
2024-05-10,San Diego Padres,Los Angeles Dodgers,7.25,-110,-110,currentLine_median
2024-05-10,San Francisco Giants,Cincinnati Reds,7.0,-104,-116,currentLine_median
2024-05-10,Seattle Mariners,Athletics,7.5,-103,-120,currentLine_median
2024-05-10,Tampa Bay Rays,New York Yankees,8.0,-115,-105,currentLine_median
2024-05-11,Baltimore Orioles,Arizona Diamondbacks,8.5,-120,100,currentLine_median
2024-05-11,Boston Red Sox,Washington Nationals,8.5,-110,-110,currentLine_median
2024-05-11,Chicago White Sox,Cleveland Guardians,8.0,-111,-109,currentLine_median
2024-05-11,Colorado Rockies,Texas Rangers,9.5,-107,-115,currentLine_median
2024-05-11,Detroit Tigers,Houston Astros,7.5,-115,-105,currentLine_median
2024-05-11,Los Angeles Angels,Kansas City Royals,8.0,-110,-110,currentLine_median
2024-05-11,Miami Marlins,Philadelphia Phillies,8.0,-110,-110,currentLine_median
2024-05-11,Milwaukee Brewers,St. Louis Cardinals,7.5,-115,-105,currentLine_median
2024-05-11,New York Mets,Atlanta Braves,7.0,-110,-110,currentLine_median
2024-05-11,Pittsburgh Pirates,Chicago Cubs,7.0,-107,-112,currentLine_median
2024-05-11,Seattle Mariners,Athletics,8.0,-115,-105,currentLine_median
2024-05-11,Tampa Bay Rays,New York Yankees,8.0,-115,-105,currentLine_median
2024-05-11,Toronto Blue Jays,Minnesota Twins,7.5,-120,-110,currentLine_median
2024-05-12,Baltimore Orioles,Arizona Diamondbacks,7.5,100,-120,currentLine_median
2024-05-12,Boston Red Sox,Washington Nationals,7.5,-116,-103,currentLine_median
2024-05-12,Chicago White Sox,Cleveland Guardians,9.0,-115,-105,currentLine_median
2024-05-12,Detroit Tigers,Houston Astros,7.5,-115,-105,currentLine_median
2024-05-12,Los Angeles Angels,Kansas City Royals,8.0,-115,-105,currentLine_median
2024-05-12,Miami Marlins,Philadelphia Phillies,7.0,-110,-110,currentLine_median
2024-05-12,New York Mets,Atlanta Braves,7.75,-116,-106,currentLine_median
2024-05-12,Pittsburgh Pirates,Chicago Cubs,9.0,-105,-115,currentLine_median
2024-05-12,San Diego Padres,Los Angeles Dodgers,7.5,-115,-105,currentLine_median
2024-05-12,San Francisco Giants,Cincinnati Reds,7.5,102,-123,currentLine_median
2024-05-12,Tampa Bay Rays,New York Yankees,8.5,-115,-105,currentLine_median
2024-05-12,Toronto Blue Jays,Minnesota Twins,8.0,-105,-116,currentLine_median
2024-05-13,Arizona Diamondbacks,Cincinnati Reds,8.5,-116,-105,currentLine_median
2024-05-13,Atlanta Braves,Chicago Cubs,7.75,-112,-107,currentLine_median
2024-05-13,Baltimore Orioles,Toronto Blue Jays,7.5,-116,-103,currentLine_median
2024-05-13,Boston Red Sox,Tampa Bay Rays,8.5,-120,-104,currentLine_median
2024-05-13,Los Angeles Angels,St. Louis Cardinals,8.5,-114,-107,currentLine_median
2024-05-13,Milwaukee Brewers,Pittsburgh Pirates,8.5,-102,-119,currentLine_median
2024-05-13,New York Mets,Philadelphia Phillies,6.75,-121,-104,currentLine_median
2024-05-13,San Diego Padres,Colorado Rockies,8.0,-109,-111,currentLine_median
2024-05-13,San Francisco Giants,Los Angeles Dodgers,7.5,-119,-104,currentLine_median
2024-05-13,Seattle Mariners,Kansas City Royals,7.0,-107,-112,currentLine_median
2024-05-13,Texas Rangers,Cleveland Guardians,9.0,-118,-107,currentLine_median
2024-05-14,Arizona Diamondbacks,Cincinnati Reds,8.5,-115,-105,currentLine_median
2024-05-14,Atlanta Braves,Chicago Cubs,7.5,-119,-104,currentLine_median
2024-05-14,Boston Red Sox,Tampa Bay Rays,9.0,-115,-105,currentLine_median
2024-05-14,Chicago White Sox,Washington Nationals,8.5,-105,-115,currentLine_median
2024-05-14,Detroit Tigers,Miami Marlins,8.0,-115,-105,currentLine_median
2024-05-14,Milwaukee Brewers,Pittsburgh Pirates,8.5,-106,-115,currentLine_median
2024-05-14,Minnesota Twins,New York Yankees,8.5,-110,-110,currentLine_median
2024-05-14,San Diego Padres,Colorado Rockies,7.0,-108,-112,currentLine_median
2024-05-14,San Francisco Giants,Los Angeles Dodgers,8.5,-105,-115,currentLine_median
2024-05-15,Arizona Diamondbacks,Cincinnati Reds,6.0,-105,-115,currentLine_median
2024-05-15,Atlanta Braves,Chicago Cubs,9.0,-105,-115,currentLine_median
2024-05-15,Baltimore Orioles,Toronto Blue Jays,6.25,-105,-115,currentLine_median
2024-05-15,Boston Red Sox,Tampa Bay Rays,8.25,-109,-117,currentLine_median
2024-05-15,Chicago White Sox,Washington Nationals,4.75,-115,-106,currentLine_median
2024-05-15,Detroit Tigers,Miami Marlins,6.0,-115,-105,currentLine_median
2024-05-15,Houston Astros,Athletics,8.5,-120,100,currentLine_median
2024-05-15,Los Angeles Angels,St. Louis Cardinals,8.5,-105,-115,currentLine_median
2024-05-15,Milwaukee Brewers,Pittsburgh Pirates,10.25,-111,-110,currentLine_median
2024-05-15,Minnesota Twins,New York Yankees,8.0,-110,-110,currentLine_median
2024-05-15,Philadelphia Phillies,New York Mets,8.0,-109,-115,currentLine_median
2024-05-15,San Francisco Giants,Los Angeles Dodgers,8.0,-105,-115,currentLine_median
2024-05-15,Texas Rangers,Cleveland Guardians,8.5,-117,-105,currentLine_median
2024-05-16,Boston Red Sox,Tampa Bay Rays,7.5,-115,-105,currentLine_median
2024-05-16,Chicago Cubs,Pittsburgh Pirates,8.0,-115,-105,currentLine_median
2024-05-16,Houston Astros,Athletics,9.0,-110,-110,currentLine_median
2024-05-16,Minnesota Twins,New York Yankees,8.0,-112,-107,currentLine_median
2024-05-16,Philadelphia Phillies,New York Mets,8.5,-115,-107,currentLine_median
2024-05-17,Arizona Diamondbacks,Detroit Tigers,8.0,-104,-120,currentLine_median
2024-05-17,Atlanta Braves,San Diego Padres,8.0,-115,-105,currentLine_median
2024-05-17,Chicago Cubs,Pittsburgh Pirates,6.75,-115,-114,currentLine_median
2024-05-17,Cleveland Guardians,Minnesota Twins,8.5,-105,-115,currentLine_median
2024-05-17,Houston Astros,Milwaukee Brewers,7.5,-111,-109,currentLine_median
2024-05-17,Kansas City Royals,Athletics,8.5,-109,-112,currentLine_median
2024-05-17,Los Angeles Dodgers,Cincinnati Reds,8.5,-107,-117,currentLine_median
2024-05-17,Miami Marlins,New York Mets,7.5,-105,-115,currentLine_median
2024-05-17,New York Yankees,Chicago White Sox,7.5,-118,-106,currentLine_median
2024-05-17,San Francisco Giants,Colorado Rockies,7.5,100,-122,currentLine_median
2024-05-17,St. Louis Cardinals,Boston Red Sox,8.0,-110,-110,currentLine_median
2024-05-17,Texas Rangers,Los Angeles Angels,9.0,-105,-115,currentLine_median
2024-05-17,Toronto Blue Jays,Tampa Bay Rays,8.5,-106,-114,currentLine_median
2024-05-18,Arizona Diamondbacks,Detroit Tigers,7.0,-115,-109,currentLine_median
2024-05-18,Baltimore Orioles,Seattle Mariners,7.0,-121,101,currentLine_median
2024-05-18,Chicago Cubs,Pittsburgh Pirates,8.25,-116,-106,currentLine_median
2024-05-18,Houston Astros,Milwaukee Brewers,8.5,-105,-117,currentLine_median
2024-05-18,Los Angeles Dodgers,Cincinnati Reds,8.0,-114,-106,currentLine_median
2024-05-18,Miami Marlins,New York Mets,7.5,-107,-114,currentLine_median
2024-05-18,New York Yankees,Chicago White Sox,8.0,-110,-110,currentLine_median
2024-05-18,San Francisco Giants,Colorado Rockies,8.25,-114,-106,currentLine_median
2024-05-18,St. Louis Cardinals,Boston Red Sox,8.5,-116,-107,currentLine_median
2024-05-18,Texas Rangers,Los Angeles Angels,8.5,101,-125,currentLine_median
2024-05-19,Arizona Diamondbacks,Detroit Tigers,8.75,-110,-114,currentLine_median
2024-05-19,Cleveland Guardians,Minnesota Twins,7.5,-105,-118,currentLine_median
2024-05-19,Houston Astros,Milwaukee Brewers,9.0,-105,-116,currentLine_median
2024-05-19,Kansas City Royals,Athletics,9.0,-115,-105,currentLine_median
2024-05-19,Los Angeles Dodgers,Cincinnati Reds,8.0,-114,-106,currentLine_median
2024-05-19,Miami Marlins,New York Mets,8.75,-112,-112,currentLine_median
2024-05-19,New York Yankees,Chicago White Sox,8.5,-105,-115,currentLine_median
2024-05-19,Philadelphia Phillies,Washington Nationals,7.5,-117,-107,currentLine_median
2024-05-19,San Francisco Giants,Colorado Rockies,7.5,-107,-116,currentLine_median
2024-05-19,St. Louis Cardinals,Boston Red Sox,8.5,-110,-110,currentLine_median
2024-05-19,Texas Rangers,Los Angeles Angels,8.5,-115,-105,currentLine_median
2024-05-19,Toronto Blue Jays,Tampa Bay Rays,8.0,-110,-110,currentLine_median
2024-05-20,Atlanta Braves,San Diego Padres,8.5,-105,-119,currentLine_median
2024-05-20,Cleveland Guardians,New York Mets,9.0,-105,-115,currentLine_median
2024-05-20,Kansas City Royals,Detroit Tigers,8.5,-120,-106,currentLine_median
2024-05-20,Los Angeles Dodgers,Arizona Diamondbacks,8.0,-115,-105,currentLine_median
2024-05-20,Miami Marlins,Milwaukee Brewers,8.5,-115,-105,currentLine_median
2024-05-20,New York Yankees,Seattle Mariners,8.0,-109,-115,currentLine_median
2024-05-20,St. Louis Cardinals,Baltimore Orioles,8.0,-108,-112,currentLine_median
2024-05-20,Tampa Bay Rays,Boston Red Sox,7.0,-117,-106,currentLine_median
2024-05-20,Toronto Blue Jays,Chicago White Sox,7.5,-110,-110,currentLine_median
2024-05-20,Washington Nationals,Minnesota Twins,7.5,-113,-107,currentLine_median
2024-05-21,Athletics,Colorado Rockies,7.5,-115,-105,currentLine_median
2024-05-21,Chicago Cubs,Atlanta Braves,11.5,-115,-105,currentLine_median
2024-05-21,Cleveland Guardians,New York Mets,9.0,-120,100,currentLine_median
2024-05-21,Kansas City Royals,Detroit Tigers,8.75,-112,-112,currentLine_median
2024-05-21,Los Angeles Dodgers,Arizona Diamondbacks,8.5,-107,-112,currentLine_median
2024-05-21,Miami Marlins,Milwaukee Brewers,8.0,-110,-110,currentLine_median
2024-05-21,Philadelphia Phillies,Texas Rangers,8.0,-108,-112,currentLine_median
2024-05-21,Pittsburgh Pirates,San Francisco Giants,8.5,-120,100,currentLine_median
2024-05-21,Tampa Bay Rays,Boston Red Sox,8.0,-115,-105,currentLine_median
2024-05-21,Toronto Blue Jays,Chicago White Sox,7.0,-107,-112,currentLine_median
2024-05-21,Washington Nationals,Minnesota Twins,8.5,-110,-115,currentLine_median
2024-05-22,Athletics,Colorado Rockies,8.0,-105,-115,currentLine_median
2024-05-22,Chicago Cubs,Atlanta Braves,8.5,-120,100,currentLine_median
2024-05-22,Cincinnati Reds,San Diego Padres,9.5,-103,-120,currentLine_median
2024-05-22,Cleveland Guardians,New York Mets,9.0,-115,-105,currentLine_median
2024-05-22,Houston Astros,Los Angeles Angels,9.0,-107,-115,currentLine_median
2024-05-22,Kansas City Royals,Detroit Tigers,7.0,-109,-112,currentLine_median
2024-05-22,Los Angeles Dodgers,Arizona Diamondbacks,8.0,-105,-115,currentLine_median
2024-05-22,Miami Marlins,Milwaukee Brewers,7.0,-110,-115,currentLine_median
2024-05-22,New York Yankees,Seattle Mariners,8.5,-113,-108,currentLine_median
2024-05-22,Philadelphia Phillies,Texas Rangers,10.0,-109,-112,currentLine_median
2024-05-22,Pittsburgh Pirates,San Francisco Giants,7.5,-105,-119,currentLine_median
2024-05-22,Tampa Bay Rays,Boston Red Sox,7.5,-115,-105,currentLine_median
2024-05-22,Toronto Blue Jays,Chicago White Sox,8.0,-105,-119,currentLine_median
2024-05-22,Washington Nationals,Minnesota Twins,9.5,-105,-117,currentLine_median
2024-05-23,Athletics,Colorado Rockies,7.5,-115,-105,currentLine_median
2024-05-23,Chicago Cubs,Atlanta Braves,9.0,-105,-116,currentLine_median
2024-05-23,Cincinnati Reds,San Diego Padres,9.5,-105,-119,currentLine_median
2024-05-23,Detroit Tigers,Toronto Blue Jays,7.5,-111,-109,currentLine_median
2024-05-23,New York Yankees,Seattle Mariners,7.5,-114,-105,currentLine_median
2024-05-23,Philadelphia Phillies,Texas Rangers,8.0,-116,-105,currentLine_median
2024-05-23,Pittsburgh Pirates,San Francisco Giants,8.0,-105,-116,currentLine_median
2024-05-24,Arizona Diamondbacks,Miami Marlins,8.0,-105,-115,currentLine_median
2024-05-24,Athletics,Houston Astros,8.5,-105,-115,currentLine_median
2024-05-24,Boston Red Sox,Milwaukee Brewers,9.5,-110,-110,currentLine_median
2024-05-24,Chicago White Sox,Baltimore Orioles,7.5,-112,-109,currentLine_median
2024-05-24,Cincinnati Reds,Los Angeles Dodgers,10.25,-121,-106,currentLine_median
2024-05-24,Colorado Rockies,Philadelphia Phillies,11.0,-106,-115,currentLine_median
2024-05-24,Detroit Tigers,Toronto Blue Jays,8.0,-113,-111,currentLine_median
2024-05-24,New York Mets,San Francisco Giants,7.5,-115,-106,currentLine_median
2024-05-24,Pittsburgh Pirates,Atlanta Braves,9.0,-115,-105,currentLine_median
2024-05-24,San Diego Padres,New York Yankees,7.0,-115,-105,currentLine_median
2024-05-24,Tampa Bay Rays,Kansas City Royals,8.0,-114,-107,currentLine_median
