date,home_team,away_team,ou_line,over_odds,under_odds,odds_line_type
2025-02-20,Los Angeles Dodgers,Chicago Cubs,9.0,100,-120,currentLine_median
2025-02-21,Arizona Diamondbacks,Colorado Rockies,10.5,-115,-105,currentLine_median
2025-02-21,Chicago Cubs,Los Angeles Dodgers,10.5,-115,-105,currentLine_median
2025-02-21,Kansas City Royals,Texas Rangers,10.5,-110,-110,currentLine_median
2025-02-21,New York Yankees,Tampa Bay Rays,8.5,-110,-110,currentLine_median
2025-02-21,San Diego Padres,Seattle Mariners,10.5,-120,100,currentLine_median
2025-02-22,Baltimore Orioles,Pittsburgh Pirates,8.5,100,-120,currentLine_median
2025-02-22,Chicago Cubs,Chicago White Sox,10.5,-110,-110,currentLine_median
2025-02-22,Colorado Rockies,Arizona Diamondbacks,10.5,-124,100,currentLine_median
2025-02-22,Detroit Tigers,Philadelphia Phillies,8.5,-105,-115,currentLine_median
2025-02-22,Los Angeles Angels,Seattle Mariners,10.5,-110,-110,currentLine_median
2025-02-22,Los Angeles Dodgers,Kansas City Royals,10.5,-110,-110,currentLine_median
2025-02-22,Miami Marlins,St. Louis Cardinals,8.5,105,-125,currentLine_median
2025-02-22,Minnesota Twins,Atlanta Braves,7.5,-115,-105,currentLine_median
2025-02-22,San Diego Padres,Athletics,10.5,-110,-110,currentLine_median
2025-02-22,Tampa Bay Rays,Boston Red Sox,8.5,-106,-118,currentLine_median
2025-02-22,Texas Rangers,San Francisco Giants,10.5,-110,-110,currentLine_median
2025-02-22,Toronto Blue Jays,New York Yankees,8.5,-110,-110,currentLine_median
2025-02-23,Atlanta Braves,Tampa Bay Rays,8.5,-112,-110,currentLine_median
2025-02-23,Boston Red Sox,Toronto Blue Jays,7.0,-120,100,currentLine_median
2025-02-23,Chicago Cubs,Texas Rangers,10.5,-110,-110,currentLine_median
2025-02-23,Cleveland Guardians,Los Angeles Angels,10.0,-110,-110,currentLine_median
2025-02-23,Kansas City Royals,Chicago White Sox,10.5,-110,-110,currentLine_median
2025-02-23,Los Angeles Dodgers,San Diego Padres,10.0,-110,-110,currentLine_median
2025-02-23,New York Yankees,Detroit Tigers,9.5,-110,-110,currentLine_median
2025-02-23,Philadelphia Phillies,Baltimore Orioles,8.0,-110,-110,currentLine_median
2025-02-23,Pittsburgh Pirates,Minnesota Twins,8.0,100,-120,currentLine_median
2025-02-23,San Francisco Giants,Cincinnati Reds,10.0,-110,-110,currentLine_median
2025-02-23,Seattle Mariners,Arizona Diamondbacks,10.5,-110,-110,currentLine_median
2025-02-23,St. Louis Cardinals,Houston Astros,7.5,-115,-105,currentLine_median
2025-02-24,Arizona Diamondbacks,Cleveland Guardians,10.5,-105,-115,currentLine_median
2025-02-24,Chicago White Sox,Texas Rangers,10.0,-115,-105,currentLine_median
2025-02-24,Cincinnati Reds,Los Angeles Dodgers,10.0,-112,-110,currentLine_median
2025-02-24,Kansas City Royals,Athletics,10.0,-115,-105,currentLine_median
2025-02-24,Milwaukee Brewers,Seattle Mariners,10.0,-115,-105,currentLine_median
2025-02-24,San Diego Padres,Chicago Cubs,10.0,-115,-105,currentLine_median
2025-02-24,St. Louis Cardinals,New York Mets,8.5,-120,100,currentLine_median
2025-02-25,Athletics,San Francisco Giants,10.0,-115,-105,currentLine_median
2025-02-25,Baltimore Orioles,Detroit Tigers,10.5,-120,100,currentLine_median
2025-02-25,Chicago Cubs,Arizona Diamondbacks,10.5,-115,-105,currentLine_median
2025-02-25,Cleveland Guardians,Milwaukee Brewers,10.0,-105,-115,currentLine_median
2025-02-25,Colorado Rockies,Chicago White Sox,10.0,-105,-115,currentLine_median
2025-02-25,Houston Astros,New York Mets,8.5,100,-120,currentLine_median
2025-02-25,Los Angeles Dodgers,Seattle Mariners,10.0,-115,-105,currentLine_median
2025-02-25,Miami Marlins,Washington Nationals,7.5,-115,-105,currentLine_median
2025-02-25,Minnesota Twins,New York Yankees,8.5,-110,-110,currentLine_median
2025-02-25,San Diego Padres,Los Angeles Angels,10.0,-115,-105,currentLine_median
2025-02-25,Tampa Bay Rays,Philadelphia Phillies,7.0,-110,-110,currentLine_median
2025-02-25,Texas Rangers,Kansas City Royals,10.0,-115,-105,currentLine_median
2025-02-25,Toronto Blue Jays,St. Louis Cardinals,9.5,-110,-110,currentLine_median
2025-02-26,Boston Red Sox,Tampa Bay Rays,9.0,-115,-105,currentLine_median
2025-02-26,Chicago White Sox,San Diego Padres,10.5,-110,-110,currentLine_median
2025-02-26,Cleveland Guardians,Texas Rangers,10.5,-110,-110,currentLine_median
2025-02-26,Detroit Tigers,Minnesota Twins,8.5,-105,-115,currentLine_median
2025-02-26,Kansas City Royals,Colorado Rockies,10.5,-110,-110,currentLine_median
2025-02-26,Los Angeles Angels,Cincinnati Reds,11.0,-110,-110,currentLine_median
2025-02-26,Miami Marlins,New York Mets,8.0,-110,-110,currentLine_median
2025-02-26,New York Yankees,St. Louis Cardinals,9.5,-110,-110,currentLine_median
2025-02-26,San Francisco Giants,Chicago Cubs,10.5,-110,-112,currentLine_median
2025-02-26,Seattle Mariners,Athletics,10.5,-112,-110,currentLine_median
2025-02-26,Toronto Blue Jays,Philadelphia Phillies,9.0,-118,-102,currentLine_median
2025-02-26,Washington Nationals,Houston Astros,7.5,-120,100,currentLine_median
2025-02-27,Athletics,San Diego Padres,9.5,-110,-112,currentLine_median
2025-02-27,Baltimore Orioles,Toronto Blue Jays,9.5,-102,-118,currentLine_median
2025-02-27,Chicago Cubs,Los Angeles Angels,10.5,-115,-106,currentLine_median
2025-02-27,Chicago White Sox,Cleveland Guardians,10.0,-110,-112,currentLine_median
2025-02-27,Cincinnati Reds,Arizona Diamondbacks,10.5,-115,-105,currentLine_median
2025-02-27,Colorado Rockies,Los Angeles Dodgers,11.0,-105,-115,currentLine_median
2025-02-27,Milwaukee Brewers,Kansas City Royals,10.5,-120,100,currentLine_median
2025-02-27,Minnesota Twins,Pittsburgh Pirates,9.0,-120,100,currentLine_median
2025-02-27,New York Mets,Houston Astros,9.0,100,-120,currentLine_median
2025-02-27,Philadelphia Phillies,New York Yankees,7.5,-110,-110,currentLine_median
2025-02-27,St. Louis Cardinals,Miami Marlins,8.5,100,-120,currentLine_median
2025-02-27,Washington Nationals,Atlanta Braves,9.5,-105,-115,currentLine_median
2025-02-28,Arizona Diamondbacks,Kansas City Royals,10.5,-105,-115,currentLine_median
2025-02-28,Athletics,Cincinnati Reds,10.0,-115,-105,currentLine_median
2025-02-28,Cleveland Guardians,Colorado Rockies,10.5,-110,-110,currentLine_median
2025-02-28,Houston Astros,St. Louis Cardinals,8.0,100,-120,currentLine_median
2025-02-28,Miami Marlins,Atlanta Braves,7.0,-120,100,currentLine_median
2025-02-28,Minnesota Twins,Baltimore Orioles,8.5,100,-120,currentLine_median
2025-02-28,New York Mets,Washington Nationals,9.0,100,-120,currentLine_median
2025-02-28,Philadelphia Phillies,Boston Red Sox,7.5,-110,-110,currentLine_median
2025-02-28,Pittsburgh Pirates,Tampa Bay Rays,8.0,100,-120,currentLine_median
2025-02-28,San Diego Padres,Seattle Mariners,10.5,-110,-110,currentLine_median
2025-02-28,San Francisco Giants,Milwaukee Brewers,9.0,-115,-105,currentLine_median
2025-02-28,Texas Rangers,Chicago Cubs,10.5,-105,-115,currentLine_median
2025-03-01,Atlanta Braves,Toronto Blue Jays,9.5,-110,-110,currentLine_median
2025-03-01,Baltimore Orioles,Pittsburgh Pirates,8.0,-105,-115,currentLine_median
2025-03-01,Boston Red Sox,Minnesota Twins,7.5,-110,-110,currentLine_median
2025-03-01,Cincinnati Reds,San Diego Padres,15.0,-115,-105,currentLine_median
2025-03-01,Detroit Tigers,Philadelphia Phillies,7.5,100,-120,currentLine_median
2025-03-01,Los Angeles Angels,Athletics,15.0,-110,-112,currentLine_median
2025-03-01,Los Angeles Dodgers,San Francisco Giants,9.5,100,-120,currentLine_median
2025-03-01,Milwaukee Brewers,Texas Rangers,14.5,-120,-102,currentLine_median
2025-03-01,New York Yankees,Houston Astros,9.5,-110,-110,currentLine_median
2025-03-01,Seattle Mariners,Chicago White Sox,13.5,-115,-105,currentLine_median
2025-03-01,Tampa Bay Rays,New York Mets,9.0,-110,-110,currentLine_median
2025-03-02,Atlanta Braves,New York Yankees,8.0,-105,-115,currentLine_median
2025-03-02,Boston Red Sox,New York Mets,8.0,-115,-105,currentLine_median
2025-03-02,Chicago Cubs,Cincinnati Reds,10.5,-110,-110,currentLine_median
2025-03-02,Cleveland Guardians,Milwaukee Brewers,11.0,-120,100,currentLine_median
2025-03-02,Colorado Rockies,Seattle Mariners,11.0,-109,-111,currentLine_median
2025-03-02,Miami Marlins,St. Louis Cardinals,8.0,-110,-110,currentLine_median
2025-03-02,Minnesota Twins,Tampa Bay Rays,8.0,-110,-110,currentLine_median
2025-03-02,Pittsburgh Pirates,Detroit Tigers,7.5,-105,-115,currentLine_median
2025-03-02,San Diego Padres,Kansas City Royals,10.5,100,-120,currentLine_median
2025-03-02,Texas Rangers,Arizona Diamondbacks,10.5,-110,-110,currentLine_median
2025-03-03,Arizona Diamondbacks,Chicago Cubs,12.5,-115,-105,currentLine_median
2025-03-03,Baltimore Orioles,Boston Red Sox,8.5,-120,100,currentLine_median
2025-03-03,Chicago White Sox,Athletics,10.5,-110,-110,currentLine_median
2025-03-03,Cincinnati Reds,Milwaukee Brewers,12.0,-115,-105,currentLine_median
2025-03-03,Detroit Tigers,Toronto Blue Jays,7.0,-120,100,currentLine_median
2025-03-03,Kansas City Royals,Texas Rangers,13.5,-112,-110,currentLine_median
2025-03-03,Los Angeles Angels,Colorado Rockies,12.5,-115,-105,currentLine_median
2025-03-03,New York Yankees,Pittsburgh Pirates,8.5,100,-120,currentLine_median
2025-03-03,Seattle Mariners,Cleveland Guardians,11.0,-115,-105,currentLine_median
2025-03-03,Tampa Bay Rays,Atlanta Braves,7.5,-106,-115,currentLine_median
2025-03-04,Atlanta Braves,Minnesota Twins,8.5,100,-120,currentLine_median
2025-03-04,Cleveland Guardians,Los Angeles Angels,10.5,-112,-108,currentLine_median
2025-03-04,Philadelphia Phillies,New York Yankees,9.0,-105,-115,currentLine_median
2025-03-04,Pittsburgh Pirates,Boston Red Sox,9.5,-110,-110,currentLine_median
2025-03-04,Tampa Bay Rays,Detroit Tigers,9.5,100,-120,currentLine_median
2025-03-04,Texas Rangers,Athletics,11.0,-115,-105,currentLine_median
2025-03-05,Arizona Diamondbacks,San Francisco Giants,10.5,-115,-106,currentLine_median
2025-03-05,Boston Red Sox,Tampa Bay Rays,13.5,-114,-110,currentLine_median
2025-03-05,Cincinnati Reds,Texas Rangers,9.5,-110,-110,currentLine_median
2025-03-05,Detroit Tigers,Philadelphia Phillies,10.5,-120,100,currentLine_median
2025-03-05,Houston Astros,St. Louis Cardinals,14.0,-106,-115,currentLine_median
2025-03-05,Kansas City Royals,Seattle Mariners,10.5,-120,100,currentLine_median
2025-03-05,Los Angeles Angels,Los Angeles Dodgers,10.0,-120,100,currentLine_median
2025-03-05,Miami Marlins,Washington Nationals,14.0,-110,-112,currentLine_median
2025-03-05,Minnesota Twins,Baltimore Orioles,14.0,-115,-105,currentLine_median
2025-03-05,Pittsburgh Pirates,Toronto Blue Jays,12.5,-120,-104,currentLine_median
2025-03-05,San Diego Padres,Colorado Rockies,11.0,-115,-105,currentLine_median
2025-03-06,Athletics,Milwaukee Brewers,12.5,-110,-112,currentLine_median
2025-03-06,Atlanta Braves,Miami Marlins,8.5,-110,-110,currentLine_median
2025-03-06,Baltimore Orioles,Pittsburgh Pirates,9.0,-110,-110,currentLine_median
2025-03-06,Chicago Cubs,Kansas City Royals,11.5,-104,-120,currentLine_median
2025-03-06,New York Mets,Houston Astros,9.5,-110,-110,currentLine_median
2025-03-06,New York Yankees,Minnesota Twins,7.5,-115,-105,currentLine_median
2025-03-06,Philadelphia Phillies,Tampa Bay Rays,7.5,-120,-102,currentLine_median
2025-03-06,San Francisco Giants,Chicago White Sox,14.5,-108,-112,currentLine_median
2025-03-06,St. Louis Cardinals,Washington Nationals,8.0,-120,100,currentLine_median
2025-03-06,Toronto Blue Jays,Boston Red Sox,13.5,-110,-110,currentLine_median
2025-03-07,Athletics,Cleveland Guardians,10.0,-115,-105,currentLine_median
2025-03-07,Boston Red Sox,Miami Marlins,7.5,-120,100,currentLine_median
2025-03-07,Detroit Tigers,Baltimore Orioles,8.0,-115,-105,currentLine_median
2025-03-07,New York Yankees,Toronto Blue Jays,9.0,-112,-107,currentLine_median
2025-03-07,Pittsburgh Pirates,Philadelphia Phillies,7.0,-110,-110,currentLine_median
2025-03-07,St. Louis Cardinals,Houston Astros,9.0,100,-120,currentLine_median
2025-03-07,Washington Nationals,New York Mets,9.0,-110,-110,currentLine_median
2025-03-08,Atlanta Braves,Pittsburgh Pirates,9.5,-120,100,currentLine_median
2025-03-08,Baltimore Orioles,Tampa Bay Rays,7.5,-120,100,currentLine_median
2025-03-08,Chicago Cubs,Seattle Mariners,10.5,-115,-105,currentLine_median
2025-03-08,Chicago White Sox,Los Angeles Dodgers,11.0,-115,-105,currentLine_median
2025-03-08,Houston Astros,New York Yankees,9.5,100,-120,currentLine_median
2025-03-08,Miami Marlins,New York Mets,7.5,-120,100,currentLine_median
2025-03-08,Milwaukee Brewers,Los Angeles Angels,12.0,-110,-110,currentLine_median
2025-03-08,Minnesota Twins,Boston Red Sox,10.0,-110,-110,currentLine_median
2025-03-08,San Diego Padres,Cleveland Guardians,10.0,-110,-110,currentLine_median
2025-03-08,Washington Nationals,St. Louis Cardinals,8.0,-118,-102,currentLine_median
2025-03-09,Boston Red Sox,Atlanta Braves,11.0,-115,-105,currentLine_median
2025-03-09,Cleveland Guardians,Chicago White Sox,9.5,-110,-110,currentLine_median
2025-03-09,Detroit Tigers,Pittsburgh Pirates,9.5,-110,-110,currentLine_median
2025-03-09,Houston Astros,Miami Marlins,10.5,-115,-105,currentLine_median
2025-03-09,Kansas City Royals,Milwaukee Brewers,10.5,100,-120,currentLine_median
2025-03-09,Los Angeles Angels,Cincinnati Reds,11.0,-105,-115,currentLine_median
2025-03-09,New York Mets,Washington Nationals,11.0,-105,-115,currentLine_median
2025-03-09,Seattle Mariners,Colorado Rockies,11.0,-105,-115,currentLine_median
2025-03-09,St. Louis Cardinals,New York Yankees,11.5,-105,-115,currentLine_median
2025-03-09,Tampa Bay Rays,Toronto Blue Jays,11.0,-105,-115,currentLine_median
2025-03-10,Athletics,Chicago White Sox,10.5,100,-120,currentLine_median
2025-03-10,Atlanta Braves,Tampa Bay Rays,12.5,-110,-110,currentLine_median
2025-03-10,Los Angeles Dodgers,Arizona Diamondbacks,11.0,-115,-105,currentLine_median
2025-03-10,Milwaukee Brewers,Seattle Mariners,11.5,-105,-115,currentLine_median
2025-03-10,Minnesota Twins,Philadelphia Phillies,12.5,-110,-110,currentLine_median
2025-03-10,New York Mets,St. Louis Cardinals,13.0,-110,-110,currentLine_median
2025-03-10,New York Yankees,Detroit Tigers,12.5,-105,-115,currentLine_median
2025-03-10,Pittsburgh Pirates,Baltimore Orioles,11.5,-108,-112,currentLine_median
2025-03-10,San Diego Padres,Cincinnati Reds,11.0,-115,-105,currentLine_median
2025-03-10,Toronto Blue Jays,Houston Astros,12.5,-108,-115,currentLine_median
2025-03-11,Arizona Diamondbacks,Kansas City Royals,10.5,-102,-118,currentLine_median
2025-03-11,Atlanta Braves,Detroit Tigers,8.0,-110,-110,currentLine_median
2025-03-11,Boston Red Sox,Philadelphia Phillies,9.0,-120,100,currentLine_median
2025-03-11,Chicago Cubs,Milwaukee Brewers,11.5,-115,-105,currentLine_median
2025-03-11,Cincinnati Reds,Colorado Rockies,14.0,-110,-110,currentLine_median
2025-03-11,Houston Astros,New York Mets,7.5,-102,-118,currentLine_median
2025-03-11,Los Angeles Dodgers,Cleveland Guardians,9.5,-105,-115,currentLine_median
2025-03-11,San Diego Padres,Chicago White Sox,10.5,-115,-105,currentLine_median
2025-03-11,San Francisco Giants,Athletics,10.5,-108,-112,currentLine_median
2025-03-11,St. Louis Cardinals,Miami Marlins,8.0,-110,-110,currentLine_median
2025-03-11,Texas Rangers,Los Angeles Angels,13.5,-102,-118,currentLine_median
2025-03-11,Toronto Blue Jays,Minnesota Twins,9.0,-120,100,currentLine_median
2025-03-12,Athletics,Arizona Diamondbacks,11.5,-105,-115,currentLine_median
2025-03-12,Baltimore Orioles,Atlanta Braves,8.5,-105,-115,currentLine_median
2025-03-12,Boston Red Sox,Minnesota Twins,7.5,-120,100,currentLine_median
2025-03-12,Chicago White Sox,Los Angeles Angels,11.0,-105,-115,currentLine_median
2025-03-12,Cleveland Guardians,San Francisco Giants,11.0,-110,-110,currentLine_median
2025-03-12,Colorado Rockies,San Diego Padres,11.0,-115,-105,currentLine_median
2025-03-12,Detroit Tigers,Tampa Bay Rays,7.5,-110,-110,currentLine_median
2025-03-12,Seattle Mariners,Kansas City Royals,11.0,-105,-115,currentLine_median
2025-03-12,St. Louis Cardinals,New York Mets,9.5,-105,-115,currentLine_median
2025-03-12,Texas Rangers,Cincinnati Reds,11.5,-105,-115,currentLine_median
2025-03-12,Washington Nationals,Houston Astros,7.5,-115,-105,currentLine_median
2025-03-13,Chicago White Sox,Milwaukee Brewers,10.5,-115,-105,currentLine_median
2025-03-13,Cincinnati Reds,Athletics,13.5,100,-120,currentLine_median
2025-03-13,Colorado Rockies,Cleveland Guardians,13.5,-105,-115,currentLine_median
2025-03-13,Detroit Tigers,New York Yankees,8.5,-110,-110,currentLine_median
2025-03-13,Kansas City Royals,San Diego Padres,13.5,-110,-110,currentLine_median
2025-03-13,Minnesota Twins,Pittsburgh Pirates,7.5,100,-120,currentLine_median
2025-03-13,New York Mets,Boston Red Sox,8.5,100,-120,currentLine_median
2025-03-13,Philadelphia Phillies,Atlanta Braves,8.0,-105,-115,currentLine_median
2025-03-13,San Francisco Giants,Texas Rangers,13.5,-110,-110,currentLine_median
2025-03-13,Tampa Bay Rays,Washington Nationals,9.0,-120,100,currentLine_median
2025-03-13,Toronto Blue Jays,Baltimore Orioles,8.5,-105,-115,currentLine_median
2025-03-14,Arizona Diamondbacks,Cincinnati Reds,10.5,-115,-115,currentLine_median
2025-03-14,Atlanta Braves,Washington Nationals,8.5,-115,-105,currentLine_median
2025-03-14,Cleveland Guardians,Seattle Mariners,11.5,-110,-110,currentLine_median
2025-03-14,Houston Astros,Toronto Blue Jays,8.0,-110,-110,currentLine_median
2025-03-14,Miami Marlins,Boston Red Sox,7.5,100,-120,currentLine_median
2025-03-14,Milwaukee Brewers,San Francisco Giants,11.0,-105,-115,currentLine_median
2025-03-14,New York Mets,St. Louis Cardinals,7.5,-110,-110,currentLine_median
2025-03-14,New York Yankees,Philadelphia Phillies,8.5,-105,-115,currentLine_median
2025-03-14,Pittsburgh Pirates,Detroit Tigers,8.5,-110,-112,currentLine_median
2025-03-15,Houston Astros,Miami Marlins,7.0,-120,100,currentLine_median
2025-03-15,Philadelphia Phillies,Detroit Tigers,8.5,-105,-115,currentLine_median
2025-03-15,Pittsburgh Pirates,Baltimore Orioles,13.5,-110,-110,currentLine_median
2025-03-15,St. Louis Cardinals,Toronto Blue Jays,8.5,-105,-115,currentLine_median
2025-03-15,Tampa Bay Rays,New York Yankees,11.5,-110,-112,currentLine_median
2025-03-15,Washington Nationals,New York Mets,7.5,-115,-105,currentLine_median
2025-03-16,Cincinnati Reds,Seattle Mariners,10.0,-110,-110,currentLine_median
2025-03-16,Colorado Rockies,Kansas City Royals,10.0,-115,-105,currentLine_median
2025-03-16,Miami Marlins,St. Louis Cardinals,9.0,-110,-110,currentLine_median
2025-03-16,Milwaukee Brewers,Cleveland Guardians,10.5,100,-120,currentLine_median
2025-03-16,Minnesota Twins,Boston Red Sox,12.5,-105,-115,currentLine_median
2025-03-16,New York Mets,Houston Astros,13.5,-110,-110,currentLine_median
2025-03-16,San Francisco Giants,Athletics,10.5,100,-120,currentLine_median
2025-03-16,Texas Rangers,Chicago White Sox,10.0,-115,-105,currentLine_median
2025-03-16,Toronto Blue Jays,Atlanta Braves,7.5,-110,-110,currentLine_median
2025-03-17,Athletics,Seattle Mariners,12.0,-105,-115,currentLine_median
2025-03-17,Chicago White Sox,San Francisco Giants,9.5,-105,-115,currentLine_median
2025-03-17,Cleveland Guardians,Cincinnati Reds,10.5,-102,-120,currentLine_median
2025-03-17,San Diego Padres,Milwaukee Brewers,11.5,-110,-110,currentLine_median
2025-03-17,Washington Nationals,St. Louis Cardinals,8.0,100,-120,currentLine_median
2025-03-18,Baltimore Orioles,Toronto Blue Jays,9.5,-115,-105,currentLine_median
2025-03-18,Chicago Cubs,Los Angeles Dodgers,7.5,-113,-107,currentLine_median
2025-03-18,Cincinnati Reds,Los Angeles Angels,11.0,-110,-110,currentLine_median
2025-03-18,Houston Astros,Washington Nationals,7.5,-105,-115,currentLine_median
2025-03-18,Minnesota Twins,Detroit Tigers,7.5,-105,-115,currentLine_median
2025-03-18,New York Yankees,Boston Red Sox,7.0,-120,100,currentLine_median
2025-03-18,Pittsburgh Pirates,Philadelphia Phillies,7.5,-120,-104,currentLine_median
2025-03-18,Seattle Mariners,Milwaukee Brewers,11.0,-115,-105,currentLine_median
2025-03-18,St. Louis Cardinals,Miami Marlins,8.0,-105,-115,currentLine_median
2025-03-18,Texas Rangers,Cleveland Guardians,11.5,-110,-110,currentLine_median
2025-03-19,Arizona Diamondbacks,Colorado Rockies,12.0,-105,-115,currentLine_median
2025-03-19,Boston Red Sox,Detroit Tigers,8.5,-115,-105,currentLine_median
2025-03-19,Chicago Cubs,Los Angeles Dodgers,8.0,-105,-115,currentLine_median
2025-03-19,Houston Astros,New York Mets,9.0,100,-120,currentLine_median
2025-03-19,Kansas City Royals,San Francisco Giants,10.5,-110,-110,currentLine_median
2025-03-19,Milwaukee Brewers,Chicago White Sox,11.0,-115,-105,currentLine_median
2025-03-19,Seattle Mariners,Texas Rangers,11.0,-110,-110,currentLine_median
2025-03-19,St. Louis Cardinals,Washington Nationals,8.5,-105,-115,currentLine_median
2025-03-19,Tampa Bay Rays,Pittsburgh Pirates,9.0,-110,-110,currentLine_median
2025-03-20,Arizona Diamondbacks,Athletics,9.0,100,-120,currentLine_median
2025-03-20,Atlanta Braves,Philadelphia Phillies,11.5,-105,-115,currentLine_median
2025-03-20,Baltimore Orioles,New York Yankees,11.5,-115,-105,currentLine_median
2025-03-20,Chicago White Sox,Los Angeles Angels,11.0,-105,-115,currentLine_median
2025-03-20,Cincinnati Reds,Kansas City Royals,11.0,-105,-115,currentLine_median
2025-03-20,Miami Marlins,Houston Astros,11.5,-105,-115,currentLine_median
2025-03-20,Minnesota Twins,Boston Red Sox,11.0,-115,-105,currentLine_median
2025-03-20,Toronto Blue Jays,Tampa Bay Rays,7.5,-115,-105,currentLine_median
2025-03-20,Washington Nationals,New York Mets,11.5,-105,-115,currentLine_median
2025-03-21,Boston Red Sox,Pittsburgh Pirates,7.0,-120,100,currentLine_median
2025-03-21,Chicago Cubs,San Diego Padres,8.5,100,-120,currentLine_median
2025-03-21,Milwaukee Brewers,Arizona Diamondbacks,9.0,-105,-115,currentLine_median
2025-03-21,San Francisco Giants,Cleveland Guardians,8.5,-120,100,currentLine_median
2025-03-21,Tampa Bay Rays,Atlanta Braves,7.5,100,-120,currentLine_median
2025-03-21,Washington Nationals,Miami Marlins,8.5,-104,-118,currentLine_median
2025-03-22,Athletics,Milwaukee Brewers,10.0,-115,-105,currentLine_median
2025-03-22,Detroit Tigers,Atlanta Braves,6.5,-115,-105,currentLine_median
2025-03-22,Minnesota Twins,Toronto Blue Jays,8.0,-115,-105,currentLine_median
2025-03-22,New York Mets,Washington Nationals,7.5,-110,-110,currentLine_median
2025-03-22,New York Yankees,Philadelphia Phillies,9.5,-120,100,currentLine_median
2025-03-22,Pittsburgh Pirates,Baltimore Orioles,6.5,-120,100,currentLine_median
2025-03-22,San Francisco Giants,Arizona Diamondbacks,9.0,-105,-115,currentLine_median
2025-03-22,Tampa Bay Rays,Boston Red Sox,7.0,-105,-115,currentLine_median
2025-03-22,Texas Rangers,Kansas City Royals,10.5,-110,-110,currentLine_median
2025-03-23,Atlanta Braves,Baltimore Orioles,8.0,-112,-108,currentLine_median
2025-03-23,Boston Red Sox,Minnesota Twins,8.0,100,-120,currentLine_median
2025-03-23,Chicago Cubs,Athletics,10.5,-115,-105,currentLine_median
2025-03-23,Cincinnati Reds,Cleveland Guardians,10.5,-115,-105,currentLine_median
2025-03-23,Los Angeles Dodgers,Los Angeles Angels,9.5,-105,-115,currentLine_median
2025-03-23,New York Mets,Miami Marlins,8.0,-110,-110,currentLine_median
2025-03-23,New York Yankees,Tampa Bay Rays,7.5,-125,105,currentLine_median
2025-03-23,Philadelphia Phillies,Detroit Tigers,7.5,-110,-112,currentLine_median
2025-03-23,Toronto Blue Jays,Pittsburgh Pirates,8.5,-115,-105,currentLine_median
2025-03-24,Chicago White Sox,Athletics,10.5,-105,-115,currentLine_median
2025-03-24,Colorado Rockies,Milwaukee Brewers,11.0,-115,-105,currentLine_median
2025-03-24,Los Angeles Angels,Los Angeles Dodgers,9.0,-115,-105,currentLine_median
2025-03-24,Minnesota Twins,Pittsburgh Pirates,7.5,-118,-102,currentLine_median
2025-03-24,New York Mets,New York Yankees,9.0,-110,-110,currentLine_median
2025-03-24,Philadelphia Phillies,Tampa Bay Rays,9.5,105,-125,currentLine_median
2025-03-24,San Diego Padres,Seattle Mariners,10.5,-110,-110,currentLine_median
2025-03-25,Arizona Diamondbacks,Cleveland Guardians,9.0,-110,-110,currentLine_median
2025-03-25,Chicago Cubs,Atlanta Braves,11.5,-106,-115,currentLine_median
2025-03-25,Miami Marlins,New York Yankees,8.5,-104,-120,currentLine_median
2025-03-25,Minnesota Twins,Colorado Rockies,8.5,100,-120,currentLine_median
2025-03-25,Texas Rangers,Kansas City Royals,8.5,100,-120,currentLine_median
2025-03-27,Chicago White Sox,Los Angeles Angels,8.0,-114,-113,currentLine_median
2025-03-27,Cincinnati Reds,San Francisco Giants,7.5,-115,-105,currentLine_median
2025-03-27,Houston Astros,New York Mets,8.0,-105,-115,currentLine_median
2025-03-27,Kansas City Royals,Cleveland Guardians,8.5,-112,-108,currentLine_median
2025-03-27,Los Angeles Dodgers,Detroit Tigers,6.5,-120,100,currentLine_median
2025-03-27,Miami Marlins,Pittsburgh Pirates,6.5,-111,-109,currentLine_median
2025-03-27,New York Yankees,Milwaukee Brewers,7.75,-116,-109,currentLine_median
2025-03-27,Seattle Mariners,Athletics,7.0,-105,-115,currentLine_median
2025-03-27,St. Louis Cardinals,Minnesota Twins,7.5,-103,-116,currentLine_median
2025-03-27,Texas Rangers,Boston Red Sox,8.0,-110,-110,currentLine_median
2025-03-27,Toronto Blue Jays,Baltimore Orioles,8.5,-103,-116,currentLine_median
2025-03-27,Washington Nationals,Philadelphia Phillies,7.0,-123,103,currentLine_median
2025-03-28,Arizona Diamondbacks,Chicago Cubs,9.0,-106,-113,currentLine_median
2025-03-28,Houston Astros,New York Mets,8.0,-119,-102,currentLine_median
2025-03-28,Los Angeles Dodgers,Detroit Tigers,7.0,-125,103,currentLine_median
2025-03-28,Miami Marlins,Pittsburgh Pirates,8.0,-116,-104,currentLine_median
2025-03-28,San Diego Padres,Atlanta Braves,7.0,-120,100,currentLine_median
2025-03-28,Seattle Mariners,Athletics,7.0,-110,-110,currentLine_median
2025-03-28,Tampa Bay Rays,Colorado Rockies,8.0,-106,-114,currentLine_median
2025-03-28,Texas Rangers,Boston Red Sox,9.0,-105,-115,currentLine_median
2025-03-28,Toronto Blue Jays,Baltimore Orioles,8.5,-115,-105,currentLine_median
2025-03-29,Arizona Diamondbacks,Chicago Cubs,9.0,-105,-115,currentLine_median
